$NML Br1 inflow Tw year 2006 YC 03/22/2023,
",,,",
Jday,Tw
5.291666667,5.165334135
5.333333333,5.158173149
5.375,5.151287586
5.416666667,5.137241036
5.458333333,5.211021567
5.5,5.211021567
5.541666667,5.211021567
5.583333333,5.211021567
5.625,5.225068116
5.666666667,5.165334135
5.708333333,5.260046778
5.75,5.274093328
5.791666667,5.226368557
5.833333333,5.228130473
5.875,5.235291459
5.916666667,5.242177022
5.958333333,5.235291459
6,5.291470349
6.041666667,5.351528398
6.083333333,5.336501218
6.125,5.396264617
6.166666667,5.381237437
6.208333333,5.373871172
6.25,5.398931135
6.291666667,5.351183077
6.333333333,5.418607391
6.375,5.418607391
6.416666667,5.410946476
6.458333333,5.403580211
6.5,5.403580211
6.541666667,5.403580211
6.583333333,5.410946476
6.625,5.418607391
6.666666667,5.441000836
6.708333333,5.448661751
6.75,5.463688931
6.791666667,5.42161923
6.833333333,5.403630881
6.875,5.47842146
6.916666667,5.47842146
6.958333333,5.47842146
7,5.622170288
7.041666667,5.607128447
7.083333333,5.599754995
7.125,5.592086606
7.166666667,5.584713154
7.208333333,5.577044765
7.25,5.608218363
7.291666667,5.637363695
7.333333333,5.629695305
7.375,5.674823559
7.416666667,5.629695305
7.458333333,5.629695305
7.5,5.637363695
7.541666667,5.637363695
7.583333333,5.637363695
7.625,5.644737146
7.666666667,5.652405536
7.708333333,5.659778987
7.75,5.652405536
7.791666667,5.630633656
7.833333333,5.607128447
7.875,5.614796837
7.916666667,5.614796837
7.958333333,5.607128447
8,5.682809862
8.041666667,5.682809862
8.083333333,5.745251164
8.125,5.784608586
8.166666667,5.776909945
8.208333333,5.769507406
8.25,5.707742559
8.291666667,5.746707585
8.333333333,5.739305046
8.375,5.677443904
8.416666667,5.662342724
8.458333333,5.654644083
8.5,5.646945443
8.541666667,5.639542903
8.583333333,5.639542903
8.625,5.646945443
8.666666667,5.662342724
8.708333333,5.662342724
8.75,5.669745263
8.791666667,5.67013766
8.833333333,5.622405142
8.875,5.629807681
8.916666667,5.629807681
8.958333333,5.629807681
9,5.694103236
9.041666667,5.754774594
9.083333333,5.746625262
9.125,5.738789366
9.166666667,5.768475641
9.208333333,5.760326309
9.25,5.752176977
9.291666667,5.744341081
9.333333333,5.690520246
9.375,5.682684349
9.416666667,5.614177095
9.458333333,5.606027763
9.5,5.584395266
9.541666667,5.529684612
9.583333333,5.529684612
9.625,5.54566984
9.666666667,5.553505736
9.708333333,5.561655068
9.75,5.569490964
9.791666667,5.509133042
9.833333333,5.52511827
9.875,5.533267602
9.916666667,5.541103498
9.958333333,5.656485511
10,5.605308399
10.04166667,5.65103694
10.08333333,5.641704547
10.125,5.632372154
10.16666667,5.678100695
10.20833333,5.668768301
10.25,5.659794846
10.29166667,5.595760457
10.33333333,5.577454609
10.375,5.568122215
10.41666667,5.55914876
10.45833333,5.549816367
10.5,5.540699368
10.54166667,5.549816367
10.58333333,5.604518363
10.625,5.568122215
10.66666667,5.577454609
10.70833333,5.595760457
10.75,5.595760457
10.79166667,5.55936431
10.83333333,5.522968162
10.875,5.532300555
10.91666667,5.596334944
10.95833333,5.641919941
11,5.49491854
11.04166667,5.49491854
11.08333333,5.49491854
11.125,5.49491854
11.16666667,5.560946313
11.20833333,5.560946313
11.25,5.560946313
11.29166667,5.560946313
11.33333333,5.503679655
11.375,5.503679655
11.41666667,5.503679655
11.45833333,5.503679655
11.5,5.5318801
11.54166667,5.512791214
11.58333333,5.521552328
11.625,5.530663887
11.66666667,5.539425001
11.70833333,5.605803218
11.75,5.623675891
11.79166667,5.566409233
11.83333333,5.575170347
11.875,5.584281906
11.91666667,5.641548564
11.95833333,5.603370792
12,5.562457918
12.04166667,5.55340243
12.08333333,5.605533739
12.125,5.596478252
12.16666667,5.578005057
12.20833333,5.559531863
12.25,5.611663172
12.29166667,5.531640963
12.33333333,5.460674241
12.375,5.503750062
12.41666667,5.494694574
12.45833333,5.485276868
12.5,5.459110047
12.54166667,5.466803674
12.58333333,5.457385967
12.625,5.466803674
12.66666667,5.47622138
12.70833333,5.485276868
12.75,5.503750062
12.79166667,5.522223256
12.83333333,5.479509654
12.875,5.550114157
12.91666667,5.550114157
12.95833333,5.541058669
13,5.580084503
13.04166667,5.580084503
13.08333333,5.570151801
13.125,5.613438582
13.16666667,5.639367563
13.20833333,5.58540892
13.25,5.629434861
13.29166667,5.629434861
13.33333333,5.584404531
13.375,5.57447183
13.41666667,5.564921155
13.45833333,5.50176897
13.5,5.554988453
13.54166667,5.554988453
13.58333333,5.554988453
13.625,5.511701672
13.66666667,5.565925544
13.70833333,5.550668425
13.75,5.613438582
13.79166667,5.580084503
13.83333333,5.589635177
13.875,5.599567879
13.91666667,5.609118554
13.95833333,5.662338037
14,5.617743631
14.04166667,5.60722854
14.08333333,5.60722854
14.125,5.629814983
14.16666667,5.629814983
14.20833333,5.65216615
14.25,5.652758952
14.29166667,5.652758952
14.33333333,5.686638616
14.375,5.686638616
14.41666667,5.676123525
14.45833333,5.699067494
14.5,5.6881318
14.54166667,5.609857382
14.58333333,5.598921688
14.625,5.598921688
14.66666667,5.587393191
14.70833333,5.609857382
14.75,5.598921688
14.79166667,5.565042024
14.83333333,5.521004796
14.875,5.521004796
14.91666667,5.488618317
14.95833333,5.467167532
15,5.355468438
15.04166667,5.363342186
15.08333333,5.342712712
15.125,5.332794696
15.16666667,5.364639711
15.20833333,5.341285202
15.25,5.4171142
15.29166667,5.459273952
15.33333333,5.469191968
15.375,5.469191968
15.41666667,5.427032216
15.45833333,5.427032216
15.5,5.353027449
15.54166667,5.353027449
15.58333333,5.353027449
15.625,5.373260202
15.66666667,5.392065445
15.70833333,5.375701191
15.75,5.375701191
15.79166667,5.343856175
15.83333333,5.31201116
15.875,5.31201116
15.91666667,5.354170912
15.95833333,5.343856175
16,5.275238074
16.04166667,5.265435308
16.08333333,5.25524043
16.125,5.25524043
16.16666667,5.291331169
16.20833333,5.203099998
16.25,5.317619141
16.29166667,5.214853032
16.33333333,5.214853032
16.375,5.205050265
16.41666667,5.241141004
16.45833333,5.28742662
16.5,5.251335881
16.54166667,5.214853032
16.58333333,5.168567416
16.625,5.188957171
16.66666667,5.208954815
16.70833333,5.182666843
16.75,5.203056597
16.79166667,5.176768625
16.83333333,5.165909192
16.875,5.119623576
16.91666667,5.313675206
16.95833333,5.196766269
17,5.116394773
17.04166667,5.061526158
17.08333333,4.998524139
17.125,4.98905577
17.16666667,4.979587402
17.20833333,5.033485221
17.25,4.970483202
17.29166667,4.907117015
17.33333333,4.907117015
17.375,4.892408581
17.41666667,4.888544447
17.45833333,4.888544447
17.5,4.888544447
17.54166667,4.888544447
17.58333333,4.834646628
17.625,4.853219196
17.66666667,4.871791764
17.70833333,4.935157952
17.75,4.95373052
17.79166667,4.864871618
17.83333333,4.883444187
17.875,4.892548387
17.91666667,4.995103958
17.95833333,4.892548387
18,4.900243572
18.04166667,4.891417123
18.08333333,4.882237616
18.125,4.882237616
18.16666667,4.873411167
18.20833333,4.928179492
18.25,4.918999985
18.29166667,4.864231661
18.33333333,4.864231661
18.375,4.869885242
18.41666667,4.855052154
18.45833333,4.846225705
18.5,4.846225705
18.54166667,4.846225705
18.58333333,4.837046198
18.625,4.837046198
18.66666667,4.891814523
18.70833333,4.882635016
18.75,4.882635016
18.79166667,4.837046198
18.83333333,4.827866691
18.875,4.827866691
18.91666667,4.83387333
18.95833333,4.86462906
19,4.994909517
19.04166667,4.994909517
19.08333333,4.974191161
19.125,4.974191161
19.16666667,4.964230413
19.20833333,5.010173399
19.25,4.999814221
19.29166667,4.953871235
19.33333333,4.943512057
19.375,4.918626273
19.41666667,4.933551309
19.45833333,4.933551309
19.5,4.933551309
19.54166667,4.887608323
19.58333333,4.877249145
19.625,4.887608323
19.66666667,4.897569071
19.70833333,4.943512057
19.75,4.953871235
19.79166667,4.918287427
19.83333333,4.892664368
19.875,4.86203571
19.91666667,4.949305377
19.95833333,4.851676532
20,4.488271375
20.04166667,4.480505523
20.08333333,4.388928373
20.125,4.388928373
20.16666667,4.381162522
20.20833333,4.373396671
20.25,4.365630819
20.29166667,4.358163655
20.33333333,4.274053669
20.375,4.266287818
20.41666667,4.258521967
20.45833333,4.251054802
20.5,4.243288951
20.54166667,4.235523099
20.58333333,4.235523099
20.625,4.248060459
20.66666667,4.174710668
20.70833333,4.189943684
20.75,4.197709535
20.79166667,4.220708402
20.83333333,4.228474253
20.875,4.236240105
20.91666667,4.243707269
20.95833333,4.243707269
21,4.598923057
21.04166667,4.650182265
21.08333333,4.713654892
21.125,4.640325746
21.16666667,4.630469227
21.20833333,4.630469227
21.25,4.691584954
21.29166667,4.691584954
21.33333333,4.691584954
21.375,4.681728435
21.41666667,4.681728435
21.45833333,4.671871917
21.5,4.713653703
21.54166667,4.713653703
21.58333333,4.723131125
21.625,4.703798373
21.66666667,4.777016968
21.70833333,4.786873487
21.75,4.847610117
21.79166667,4.816063946
21.83333333,4.801225082
21.875,4.8110816
21.91666667,4.845254406
21.95833333,4.845254406
22,4.817515919
22.04166667,4.881564385
22.08333333,4.93627245
22.125,4.872955194
22.16666667,4.872955194
22.20833333,4.872955194
22.25,4.872955194
22.29166667,4.864346003
22.33333333,4.856067935
22.375,4.911507211
22.41666667,4.958668419
22.45833333,4.950059228
22.5,4.941450037
22.54166667,4.924562779
22.58333333,4.924562779
22.625,4.87667036
22.66666667,4.920116402
22.70833333,5.017939385
22.75,4.979387368
22.79166667,4.99660575
22.83333333,5.004883818
22.875,4.99660575
22.91666667,4.979387368
22.95833333,4.953890919
23,4.981410637
23.04166667,4.972855039
23.08333333,4.976863377
23.125,4.956072903
23.16666667,4.939290768
23.20833333,4.913623972
23.25,4.905397435
23.29166667,4.896841837
23.33333333,4.888286238
23.375,4.87973064
23.41666667,4.87973064
23.45833333,4.944983308
23.5,4.936756771
23.54166667,4.936756771
23.58333333,4.936756771
23.625,4.891965515
23.66666667,4.896841837
23.70833333,4.905397435
23.75,4.922179571
23.79166667,4.947517305
23.83333333,4.956072903
23.875,4.964628502
23.91666667,4.972855039
23.95833333,4.964628502
24,5.066531594
24.04166667,5.056020356
24.08333333,5.045913395
24.125,5.09643348
24.16666667,5.09643348
24.20833333,5.09643348
24.25,5.126609791
24.29166667,5.126609791
24.33333333,5.088465213
24.375,5.065304042
24.41666667,5.065304042
24.45833333,5.054792803
24.5,5.054792803
24.54166667,4.971107171
24.58333333,5.023663365
24.625,5.106944719
24.66666667,5.09643348
24.70833333,5.106944719
24.75,5.106944719
24.79166667,5.098976452
24.83333333,5.09643348
24.875,5.106944719
24.91666667,5.168250468
24.95833333,5.249899991
25,5.194015183
25.04166667,5.267763734
25.08333333,5.333202312
25.125,5.251143787
25.16666667,5.161094904
25.20833333,5.136484599
25.25,5.119864652
25.29166667,5.119864652
25.33333333,5.115971436
25.375,5.05439862
25.41666667,5.086944374
25.45833333,5.078954015
25.5,5.070644041
25.54166667,5.062334068
25.58333333,5.054024095
25.625,5.078954015
25.66666667,5.078954015
25.70833333,5.086944374
25.75,5.111874293
25.79166667,5.132271768
25.83333333,5.095628872
25.875,5.111929204
25.91666667,5.169404878
25.95833333,5.177395237
26,5.108714213
26.04166667,5.091043685
26.08333333,5.064364653
26.125,5.046347644
26.16666667,5.028677116
26.20833333,5.010660107
26.25,5.010660107
26.29166667,5.001998084
26.33333333,5.00738456
26.375,4.983981075
26.41666667,4.983981075
26.45833333,4.983981075
26.5,4.983981075
26.54166667,4.983981075
26.58333333,4.983981075
26.625,4.992989579
26.66666667,5.071093994
26.70833333,5.088764522
26.75,5.166868936
26.79166667,5.060742625
26.83333333,5.064364653
26.875,5.082035181
26.91666667,5.10005219
26.95833333,5.091043685
27,5.002162622
27.04166667,5.07106715
27.08333333,5.063449013
27.125,4.9707759
27.16666667,4.962853038
27.20833333,4.955234902
27.25,4.939389178
27.29166667,4.931466317
27.33333333,4.930250463
27.375,4.915925318
27.41666667,4.908002457
27.45833333,4.908002457
27.5,4.915925318
27.54166667,4.915925318
27.58333333,4.931466317
27.625,4.939389178
27.66666667,4.955234902
27.70833333,4.9707759
27.75,4.986621624
27.79166667,5.002162622
27.83333333,5.01770362
27.875,5.025626482
27.91666667,5.025626482
27.95833333,5.01770362
28,5.199745347
28.04166667,5.286013896
28.08333333,5.229456813
28.125,5.219857287
28.16666667,5.259552261
28.20833333,5.249568754
28.25,5.249568754
28.29166667,5.239585247
28.33333333,5.279664201
28.375,5.279664201
28.41666667,5.269680695
28.45833333,5.220002214
28.5,5.216897309
28.54166667,5.220002214
28.58333333,5.220002214
28.625,5.220002214
28.66666667,5.229985721
28.70833333,5.279664201
28.75,5.289263727
28.79166667,5.239585247
28.83333333,5.249568754
28.875,5.249568754
28.91666667,5.199890273
28.95833333,5.249568754
29,5.098785592
29.04166667,5.096264267
29.08333333,5.098785592
29.125,5.089662761
29.16666667,5.089662761
29.20833333,5.089662761
29.25,5.089662761
29.29166667,5.089662761
29.33333333,5.089662761
29.375,5.080890809
29.41666667,5.011256185
29.45833333,5.062645148
29.5,5.060123824
29.54166667,5.062645148
29.58333333,5.062645148
29.625,5.071767979
29.66666667,5.141402603
29.70833333,5.150174556
29.75,5.168420216
29.79166667,5.134926035
29.83333333,5.092309023
29.875,5.092309023
29.91666667,5.092309023
29.95833333,5.161943648
30,5.060301639
30.04166667,5.147095799
30.08333333,5.045155649
30.125,5.037434164
30.16666667,5.03000966
30.20833333,5.022288175
30.25,5.091219164
30.29166667,5.091219164
30.33333333,5.091219164
30.375,5.091219164
30.41666667,5.083497679
30.45833333,5.083497679
30.5,5.101063871
30.54166667,5.167871637
30.58333333,5.175593122
30.625,5.190739111
30.66666667,5.206182081
30.70833333,5.213606586
30.75,5.221328071
30.79166667,5.229049555
30.83333333,5.229049555
30.875,5.23647406
30.91666667,5.23647406
30.95833333,5.23647406
31,5.352552157
31.04166667,5.360505299
31.08333333,5.326469805
31.125,5.308855749
31.16666667,5.282773396
31.20833333,5.265498072
31.25,5.290225497
31.29166667,5.272950173
31.33333333,5.255336117
31.375,5.237722061
31.41666667,5.228915033
31.45833333,5.211639709
31.5,5.211639709
31.54166667,5.211639709
31.58333333,5.220446737
31.625,5.228915033
31.66666667,5.255336117
31.70833333,5.272950173
31.75,5.273451214
31.79166667,5.316307849
31.83333333,5.291580424
31.875,5.236875231
31.91666667,5.245343528
31.95833333,5.245343528
32,5.281261973
32.04166667,5.272904577
32.08333333,5.272904577
32.125,5.264212885
32.16666667,5.255521193
32.20833333,5.285593119
32.25,5.255521193
32.29166667,5.246829501
32.33333333,5.246829501
32.375,5.238472105
32.41666667,5.238472105
32.45833333,5.238472105
32.5,5.238472105
32.54166667,5.30408358
32.58333333,5.312440976
32.625,5.321132667
32.66666667,5.338516051
32.70833333,5.355565139
32.75,5.337074678
32.79166667,5.398355007
32.83333333,5.407046699
32.875,5.407046699
32.91666667,5.407046699
32.95833333,5.407046699
33,5.370322403
33.04166667,5.363194592
33.08333333,5.355781669
33.125,5.348368746
33.16666667,5.402022973
33.20833333,5.439607019
33.25,5.387482239
33.29166667,5.387482239
33.33333333,5.387482239
33.375,5.387482239
33.41666667,5.460550657
33.45833333,5.460550657
33.5,5.460550657
33.54166667,5.46796358
33.58333333,5.475376503
33.625,5.489917237
33.66666667,5.504457971
33.70833333,5.526411627
33.75,5.50546799
33.79166667,5.563191131
33.83333333,5.577731864
33.875,5.584859675
33.91666667,5.665341015
33.95833333,5.658213205
34,5.649307099
34.04166667,5.62805426
34.08333333,5.613701692
34.125,5.592448853
34.16666667,5.578372297
34.20833333,5.461986844
34.25,5.543042901
34.29166667,5.52151405
34.33333333,5.507437494
34.375,5.407465574
34.41666667,5.393389018
34.45833333,5.386212734
34.5,5.379036451
34.54166667,5.371860167
34.58333333,5.371860167
34.625,5.300593382
34.66666667,5.314945949
34.70833333,5.329022505
34.75,5.426381437
34.79166667,5.371804196
34.83333333,5.328801183
34.875,5.34287774
34.91666667,5.34287774
34.95833333,5.34287774
35,5.488720787
35.04166667,5.480252021
35.08333333,5.463640211
35.125,5.455171445
35.16666667,5.446702679
35.20833333,5.438233913
35.25,5.430090869
35.29166667,5.421622103
35.33333333,5.404684571
35.375,5.396541527
35.41666667,5.388072761
35.45833333,5.388072761
35.5,5.388072761
35.54166667,5.388072761
35.58333333,5.396541527
35.625,5.421622103
35.66666667,5.438233913
35.70833333,5.463640211
35.75,5.488720787
35.79166667,5.513801363
35.83333333,5.547024983
35.875,5.580574325
35.91666667,5.605654902
35.95833333,5.613797946
36,5.548067972
36.04166667,5.548067972
36.08333333,5.541573339
36.125,5.535328501
36.16666667,5.522339236
36.20833333,5.509599765
36.25,5.503105133
36.29166667,5.490365662
36.33333333,5.483871029
36.375,5.477626191
36.41666667,5.471131558
36.45833333,5.450608666
36.5,5.458392087
36.54166667,5.458392087
36.58333333,5.464636926
36.625,5.477626191
36.66666667,5.496860294
36.70833333,5.474242341
36.75,5.506215916
36.79166667,5.531944651
36.83333333,5.544684122
36.875,5.557423593
36.91666667,5.584997596
36.95833333,5.53818949
37,5.593919608
37.04166667,5.572334571
37.08333333,5.490532897
37.125,5.483524768
37.16666667,5.46894786
37.20833333,5.454651277
37.25,5.447362823
37.29166667,5.43306624
37.33333333,5.425777786
37.375,5.425777786
37.41666667,5.418769657
37.45833333,5.41033152
37.5,5.411481203
37.54166667,5.411481203
37.58333333,5.425777786
37.625,5.454651277
37.66666667,5.483524768
37.70833333,5.512117933
37.75,5.540711099
37.79166667,5.494791044
37.83333333,5.509087627
37.875,5.509087627
37.91666667,5.560866128
37.95833333,5.480494461
38,5.482921753
38.04166667,5.46223496
38.08333333,5.448533319
38.125,5.500706325
38.16666667,5.493721175
38.20833333,5.480019533
38.25,5.466317891
38.29166667,5.459332741
38.33333333,5.45234759
38.375,5.445631099
38.41666667,5.438645949
38.45833333,5.422553323
38.5,5.431660798
38.54166667,5.431660798
38.58333333,5.445631099
38.625,5.466317891
38.66666667,5.493721175
38.70833333,5.521393118
38.75,5.555781551
38.79166667,5.576199684
38.83333333,5.583184835
38.875,5.589901326
38.91666667,5.583184835
38.95833333,5.562498042
39,5.448898702
39.04166667,5.433924185
39.08333333,5.479281172
39.125,5.464013037
39.16666667,5.447043782
39.20833333,5.426429935
39.25,5.403821351
39.29166667,5.388846833
39.33333333,5.373578698
39.375,5.366238249
39.41666667,5.358604181
39.45833333,5.350970113
39.5,5.39608475
39.54166667,5.388450682
39.58333333,5.39608475
39.625,5.379218028
39.66666667,5.441301919
39.70833333,5.486519089
39.75,5.471647105
39.79166667,5.501596139
39.83333333,5.524204724
39.875,5.531838791
39.91666667,5.531838791
39.95833333,5.524204724
40,5.441822252
40.04166667,5.421501732
40.08333333,5.456322363
40.125,5.442686224
40.16666667,5.416007811
40.20833333,5.408462191
40.25,5.387874295
40.29166667,5.380922538
40.33333333,5.3672864
40.375,5.353382886
40.41666667,5.346431129
40.45833333,5.339746747
40.5,5.332794991
40.54166667,5.332794991
40.58333333,5.339746747
40.625,5.354244125
40.66666667,5.387874295
40.70833333,5.422098329
40.75,5.449637981
40.79166667,5.476910258
40.83333333,5.448774009
40.875,5.504182535
40.91666667,5.504182535
40.95833333,5.490546397
41,5.395309377
41.04166667,5.379653765
41.08333333,5.364299222
41.125,5.34894468
41.16666667,5.329253414
41.20833333,5.317934525
41.25,5.302579983
41.29166667,5.28692437
41.33333333,5.271569828
41.375,5.328312475
41.41666667,5.320484669
41.45833333,5.312957933
41.5,5.305130126
41.54166667,5.305130126
41.58333333,5.320484669
41.625,5.267534175
41.66666667,5.886710529
41.70833333,5.925819887
41.75,5.964085381
41.79166667,5.922476428
41.83333333,5.953185513
41.875,5.945437929
41.91666667,5.994121483
41.95833333,6.005937449
42,6.054254504
42.04166667,6.05770057
42.08333333,5.999379642
42.125,5.971693776
42.16666667,5.958164086
42.20833333,5.920055121
42.25,5.833903642
42.29166667,5.778605857
42.33333333,5.73296732
42.375,5.686389087
42.41666667,5.680468481
42.45833333,5.671524732
42.5,5.699281336
42.54166667,5.847135365
42.58333333,5.901502959
42.625,5.993137783
42.66666667,6.103375605
42.70833333,6.149306718
42.75,6.18587116
42.79166667,6.231663154
42.83333333,6.259354585
42.875,6.251103948
42.91666667,6.231603546
42.95833333,6.17666351
43,6.079260042
43.04166667,6.054446362
43.08333333,5.982867009
43.125,6.004155265
43.16666667,5.970615381
43.20833333,5.928734299
43.25,5.886195573
43.29166667,5.843966941
43.33333333,5.862587441
43.375,5.898131672
43.41666667,5.930377197
43.45833333,5.873944275
43.5,6.010244866
43.54166667,6.132303711
43.58333333,6.214333299
43.625,6.325445636
43.66666667,6.408581517
43.70833333,6.474649995
43.75,6.457282929
43.79166667,6.423164649
43.83333333,6.420975706
43.875,6.455132309
43.91666667,6.35052934
43.95833333,6.283170841
44,6.163605154
44.04166667,6.057595892
44.08333333,6.013056395
44.125,6.030040822
44.16666667,5.985795047
44.20833333,5.987799656
44.25,5.935625471
44.29166667,5.883449203
44.33333333,5.808531146
44.375,5.80166118
44.41666667,5.832985905
44.45833333,5.847965724
44.5,5.877977439
44.54166667,5.967268908
44.58333333,6.00173998
44.625,6.083580081
44.66666667,6.172365353
44.70833333,6.224672862
44.75,6.262002635
44.79166667,6.222882825
44.83333333,6.23065292
44.875,6.276617706
44.91666667,6.201174489
44.95833333,6.164271762
45,6.218248262
45.04166667,6.234779273
45.08333333,6.160812024
45.125,6.193537537
45.16666667,6.151959977
45.20833333,6.110578655
45.25,6.051734472
45.29166667,6.00130418
45.33333333,5.954662638
45.375,5.958394296
45.41666667,5.924933171
45.45833333,5.91667715
45.5,5.958991007
45.54166667,6.043954545
45.58333333,6.153965318
45.625,6.204934984
45.66666667,6.28009497
45.70833333,6.386908348
45.75,6.344593807
45.79166667,6.359716188
45.83333333,6.292951124
45.875,6.328672437
45.91666667,6.225450447
45.95833333,6.166942088
46,6.110796467
46.04166667,6.09262275
46.08333333,6.042255916
46.125,5.974782202
46.16666667,5.915351895
46.20833333,5.799236142
46.25,5.714951396
46.29166667,5.647101089
46.33333333,5.627194491
46.375,5.550979041
46.41666667,5.483169107
46.45833333,5.458073678
46.5,5.467232381
46.54166667,5.559272771
46.58333333,5.457530785
46.625,5.552968644
46.66666667,5.62950583
46.70833333,5.563676165
46.75,5.488406434
46.79166667,5.43251569
46.83333333,5.440463867
46.875,5.405471032
46.91666667,5.33620958
46.95833333,5.259657909
47,5.197519975
47.04166667,4.88922883
47.08333333,5.105666412
47.125,5.103752405
47.16666667,5.020662372
47.20833333,4.966807276
47.25,4.912648436
47.29166667,4.791631613
47.33333333,4.670918533
47.375,4.632329848
47.41666667,4.541933757
47.45833333,4.474921948
47.5,4.438755338
47.54166667,4.478584627
47.58333333,4.687644864
47.625,4.572939541
47.66666667,4.635140884
47.70833333,4.68199654
47.75,4.721179353
47.79166667,4.737119168
47.83333333,4.737568103
47.875,4.588722284
47.91666667,4.543059607
47.95833333,4.496573611
48,4.526985832
48.04166667,4.307332234
48.08333333,4.508413156
48.125,4.474434895
48.16666667,4.564591595
48.20833333,4.415089366
48.25,4.331624989
48.29166667,4.256771606
48.33333333,4.094463781
48.375,4.094026386
48.41666667,4.11885399
48.45833333,4.143244198
48.5,4.135574816
48.54166667,4.243429402
48.58333333,4.327802711
48.625,4.26124638
48.66666667,4.353088894
48.70833333,4.328986869
48.75,4.288214016
48.79166667,4.239165295
48.83333333,4.214655994
48.875,4.205942731
48.91666667,4.180240338
48.95833333,4.15487307
49,4.397014916
49.04166667,4.401423532
49.08333333,4.406547234
49.125,4.397014916
49.16666667,4.481660341
49.20833333,4.400907086
49.25,4.390993476
49.29166667,4.362111772
49.33333333,4.300820966
49.375,4.281852873
49.41666667,4.290907356
49.45833333,4.328843544
49.5,4.389721308
49.54166667,4.403938106
49.58333333,4.465364065
49.625,4.532589429
49.66666667,4.499750763
49.70833333,4.571384742
49.75,4.505390911
49.79166667,4.496271635
49.83333333,4.477303541
49.875,4.430199808
49.91666667,4.401747667
49.95833333,4.363746688
50,4.264811038
50.04166667,4.24885028
50.08333333,4.214460608
50.125,4.198186894
50.16666667,4.180070936
50.20833333,4.15381812
50.25,4.103538546
50.29166667,4.060531656
50.33333333,3.995917162
50.375,4.002211775
50.41666667,4.034759202
50.45833333,4.116003113
50.5,4.225342083
50.54166667,4.282300081
50.58333333,4.330619968
50.625,4.407411511
50.66666667,4.449241273
50.70833333,4.485160233
50.75,4.40571582
50.79166667,4.350821274
50.83333333,4.360800376
50.875,4.334860517
50.91666667,4.294489188
50.95833333,4.251962659
51,4.07796211
51.04166667,4.096510414
51.08333333,4.047017386
51.125,3.997524358
51.16666667,4.015647707
51.20833333,3.957398007
51.25,3.789335657
51.29166667,3.812405861
51.33333333,3.741786097
51.375,3.700742243
51.41666667,3.7182213
51.45833333,3.725761968
51.5,3.76528232
51.54166667,3.845084775
51.58333333,4.033049926
51.625,4.113760888
51.66666667,4.187692933
51.70833333,4.179117305
51.75,4.177202071
51.79166667,4.139021234
51.83333333,4.197695889
51.875,4.215209233
51.91666667,4.199981141
51.95833333,4.159552281
52,4.252432648
52.04166667,4.190644743
52.08333333,4.120623238
52.125,4.120664193
52.16666667,4.059577044
52.20833333,4.015288037
52.25,3.848399962
52.29166667,3.824026679
52.33333333,3.752316057
52.375,3.699119647
52.41666667,3.71528494
52.45833333,3.722790831
52.5,3.765307474
52.54166667,3.87747477
52.58333333,4.024693766
52.625,4.137272861
52.66666667,4.155458513
52.70833333,4.219004785
52.75,4.225242339
52.79166667,4.190453207
52.83333333,4.252597968
52.875,4.323004327
52.91666667,4.323705083
52.95833333,4.279772932
53,3.943213574
53.04166667,3.937977823
53.08333333,3.885717027
53.125,3.849993283
53.16666667,3.813182838
53.20833333,3.737879866
53.25,3.707615205
53.29166667,3.753697172
53.33333333,3.6416268
53.375,3.650677374
53.41666667,3.628681239
53.45833333,3.709527947
53.5,3.78783924
53.54166667,3.870204895
53.58333333,3.976424348
53.625,4.11518992
53.66666667,4.175191256
53.70833333,4.245129833
53.75,4.279290637
53.79166667,4.312046721
53.83333333,4.351666608
53.875,4.444468021
53.91666667,4.43927293
53.95833333,4.380676314
54,4.578074392
54.04166667,4.37204687
54.08333333,4.385599182
54.125,4.340276989
54.16666667,4.294686629
54.20833333,4.24970484
54.25,4.152820898
54.29166667,4.179709345
54.33333333,4.149941813
54.375,4.185412567
54.41666667,4.204231457
54.45833333,4.194452298
54.5,4.283875279
54.54166667,4.394360254
54.58333333,4.526835906
54.625,4.64054079
54.66666667,4.723676487
54.70833333,4.76578257
54.75,4.877079116
54.79166667,4.850926734
54.83333333,4.964903055
54.875,4.982263601
54.91666667,5.042675824
54.95833333,4.941233986
55,4.896468753
55.04166667,4.894103264
55.08333333,4.659509245
55.125,4.790101974
55.16666667,4.805698022
55.20833333,4.778789222
55.25,4.525177304
55.29166667,4.49296709
55.33333333,4.455031349
55.375,4.442293481
55.41666667,4.563151273
55.45833333,4.638282482
55.5,4.695772289
55.54166667,4.784878287
55.58333333,4.844706006
55.625,4.909272686
55.66666667,4.905192279
55.70833333,4.887218802
55.75,4.985416837
55.79166667,5.053574005
55.83333333,5.126520284
55.875,5.144281705
55.91666667,5.135624243
55.95833333,5.165669085
56,5.38202473
56.04166667,5.278101705
56.08333333,5.195351181
56.125,5.147513779
56.16666667,5.090110432
56.20833333,5.03233648
56.25,4.980267597
56.29166667,4.992970704
56.33333333,4.940901821
56.375,4.906289499
56.41666667,4.933962821
56.45833333,4.875442962
56.5,4.96039302
56.54166667,5.130365207
56.58333333,5.272062472
56.625,5.395701574
56.66666667,5.432720614
56.70833333,5.525658645
56.75,5.504031745
56.79166667,5.421563535
56.83333333,5.504865815
56.875,5.484041097
56.91666667,5.486156838
