$Br1 inflow Tw year 2005 YC 03/22/2023,
",,,",
Jday,Tw
239.7083333,13.65083313
239.75,13.72963886
239.7916667,13.82131084
239.8333333,13.88671423
239.875,13.92584905
239.9166667,14.02513957
239.9583333,14.05140815
240,14.07342171
240.0416667,14.06019128
240.0833333,13.97270138
240.125,13.98219401
240.1666667,13.83087117
240.2083333,13.74037503
240.25,13.71143714
240.2916667,13.63364221
240.3333333,13.63010675
240.375,13.6192823
240.4166667,13.52638018
240.4583333,13.50044853
240.5,13.50044853
240.5416667,13.52638018
240.5833333,13.52865487
240.625,13.64333718
240.6666667,13.64634343
240.7083333,13.72413835
240.75,13.80193328
240.7916667,13.87972821
240.8333333,13.93106228
240.875,13.97022435
240.9166667,14.00885721
240.9583333,14.04749006
241,13.65768995
241.0416667,13.65768995
241.0833333,13.61373752
241.125,13.57424018
241.1666667,13.46682801
241.2083333,13.36387093
241.25,13.24586165
241.2916667,13.20685198
241.3333333,13.14784734
241.375,13.17133819
241.4166667,13.17628096
241.4583333,13.16183084
241.5,13.06283625
241.5416667,13.14183587
241.5833333,13.18639039
241.625,13.21034786
241.6666667,13.26585662
241.7083333,13.30486629
241.75,13.34387596
241.7916667,13.36783342
241.8333333,13.54473786
241.875,13.4212932
241.9166667,13.51474293
241.9583333,13.54424525
242,14.34241535
242.0416667,14.24623014
242.0833333,14.21580867
242.125,14.16496731
242.1666667,13.91217068
242.2083333,14.09821014
242.25,14.02653216
242.2916667,13.70856739
242.3333333,14.00019804
242.375,13.95894153
242.4166667,13.84275316
242.4583333,13.73614963
242.5,13.57503414
242.5416667,13.45250919
242.5833333,13.39758048
242.625,13.36307167
242.6666667,13.59882542
242.7083333,13.59882542
242.75,13.68459232
242.7916667,13.68459232
242.8333333,13.99966657
242.875,13.85612613
242.9166667,13.85612613
242.9583333,13.94189303
243,14.40271717
243.0416667,14.40271717
243.0833333,14.40271717
243.125,14.31566241
243.1666667,14.22860765
243.2083333,14.48977193
243.25,14.48977193
243.2916667,14.3876035
243.3333333,14.54780843
243.375,14.54780843
243.4166667,14.54780843
243.4583333,14.48977193
243.5,14.40271717
243.5416667,14.40271717
243.5833333,14.31566241
243.625,14.22860765
243.6666667,14.22860765
243.7083333,14.22860765
243.75,14.22860765
243.7916667,14.31566241
243.8333333,14.3876035
243.875,14.40271717
243.9166667,14.40271717
243.9583333,14.40271717
244,14.4398539
244.0416667,14.36605778
244.0833333,14.36605778
244.125,14.36605778
244.1666667,14.29226166
244.2083333,14.4398539
244.25,14.4398539
244.2916667,14.35785821
244.3333333,14.4398539
244.375,14.56284744
244.4166667,14.56284744
244.4583333,14.56284744
244.5,14.48905132
244.5416667,14.48905132
244.5833333,14.4398539
244.625,14.21846553
244.6666667,14.14466941
244.7083333,14.14466941
244.75,14.14466941
244.7916667,14.21846553
244.8333333,14.35785821
244.875,14.21846553
244.9166667,14.29226166
244.9583333,14.29226166
245,14.19508844
245.0416667,14.19508844
245.0833333,14.13179295
245.125,14.13179295
245.1666667,14.13179295
245.2083333,14.19508844
245.25,14.25838394
245.2916667,14.25838394
245.3333333,14.32167943
245.375,14.32167943
245.4166667,14.32167943
245.4583333,14.36387643
245.5,14.42717192
245.5416667,14.26190035
245.5833333,14.42717192
245.625,14.36387643
245.6666667,14.32167943
245.7083333,14.25838394
245.75,14.25838394
245.7916667,14.19508844
245.8333333,14.19508844
245.875,14.19508844
245.9166667,14.19508844
245.9583333,14.19508844
246,14.10146505
246.0416667,14.03607303
246.0833333,14.03607303
246.125,14.03607303
246.1666667,14.03607303
246.2083333,14.07946681
246.25,14.07946681
246.2916667,14.03607303
246.3333333,14.12286059
246.375,14.15178978
246.4166667,14.19518356
246.4583333,14.23857735
246.5,14.19518356
246.5416667,14.10146505
246.5833333,14.23857735
246.625,14.19518356
246.6666667,14.12286059
246.7083333,14.12286059
246.75,14.07946681
246.7916667,14.07946681
246.8333333,14.07946681
246.875,14.03607303
246.9166667,13.99267925
246.9583333,13.99267925
247,13.762241
247.0416667,13.69409285
247.0833333,13.69409285
247.125,13.69409285
247.1666667,13.69409285
247.2083333,13.69409285
247.25,13.69409285
247.2916667,13.69409285
247.3333333,13.72964841
247.375,13.76520396
247.4166667,13.86001878
247.4583333,13.93112989
247.5,13.89557433
247.5416667,13.762241
247.5833333,13.89557433
247.625,13.89557433
247.6666667,13.80075952
247.7083333,13.76520396
247.75,13.72964841
247.7916667,13.72964841
247.8333333,13.72964841
247.875,13.72964841
247.9166667,13.69409285
247.9583333,13.69409285
248,14.01740504
248.0416667,13.9638316
248.0833333,13.9638316
248.125,13.9638316
248.1666667,13.9638316
248.2083333,13.9638316
248.25,14.03333228
248.2916667,13.9638316
248.3333333,14.03333228
248.375,14.17233363
248.4166667,14.10283295
248.4583333,14.10283295
248.5,14.2418343
248.5416667,14.01740504
248.5833333,14.28816809
248.625,14.17233363
248.6666667,14.03333228
248.7083333,13.9638316
248.75,13.89433093
248.7916667,13.89433093
248.8333333,13.82483025
248.875,13.82483025
248.9166667,13.89433093
248.9583333,13.89433093
249,13.71659151
249.0416667,13.77135079
249.0833333,13.77135079
249.125,13.77135079
249.1666667,13.71659151
249.2083333,13.71659151
249.25,13.75880178
249.2916667,13.71659151
249.3333333,13.77135079
249.375,13.82611007
249.4166667,13.93562862
249.4583333,13.93562862
249.5,13.93562862
249.5416667,13.88086935
249.5833333,13.82611007
249.625,13.77135079
249.6666667,13.71659151
249.7083333,13.75880178
249.75,13.66183223
249.7916667,13.66183223
249.8333333,13.66183223
249.875,13.66183223
249.9166667,13.66183223
249.9583333,13.71659151
250,13.8921596
250.0416667,13.8921596
250.0833333,13.8921596
250.125,13.8921596
250.1666667,13.8921596
250.2083333,13.8921596
250.25,13.92214011
250.2916667,13.8921596
250.3333333,13.95472761
250.375,14.01729562
250.4166667,14.01729562
250.4583333,14.07986363
250.5,14.14243164
250.5416667,14.01729562
250.5833333,14.01729562
250.625,13.95472761
250.6666667,13.8921596
250.7083333,13.92214011
250.75,13.82959159
250.7916667,13.82959159
250.8333333,13.82959159
250.875,13.82959159
250.9166667,13.82959159
250.9583333,13.8921596
251,13.7218253
251.0416667,13.7218253
251.0833333,13.7218253
251.125,13.7218253
251.1666667,13.7218253
251.2083333,13.7218253
251.25,13.78854012
251.2916667,13.7218253
251.3333333,13.76735579
251.375,13.81288628
251.4166667,13.94947776
251.4583333,13.90394727
251.5,13.97983142
251.5416667,13.94947776
251.5833333,13.90394727
251.625,13.81288628
251.6666667,13.76735579
251.7083333,13.78854012
251.75,13.81288628
251.7916667,13.76735579
251.8333333,13.76735579
251.875,13.76735579
251.9166667,13.7218253
251.9583333,13.67629481
252,13.73359217
252.0416667,13.73359217
252.0833333,13.73359217
252.125,13.73359217
252.1666667,13.73359217
252.2083333,13.73359217
252.25,13.77333176
252.2916667,13.79862059
252.3333333,13.79862059
252.375,13.86364901
252.4166667,13.86364901
252.4583333,13.86364901
252.5,13.92867743
252.5416667,13.99370585
252.5833333,14.05873427
252.625,13.86364901
252.6666667,13.79862059
252.7083333,13.73359217
252.75,13.73359217
252.7916667,13.69023989
252.8333333,13.69023989
252.875,13.56018306
252.9166667,13.56018306
252.9583333,13.77333176
253,13.16951433
253.0416667,13.16951433
253.0833333,13.16951433
253.125,13.16951433
253.1666667,13.16951433
253.2083333,13.16951433
253.25,13.22013458
253.2916667,13.22013458
253.3333333,13.22013458
253.375,13.25388141
253.4166667,13.22821976
253.4583333,13.30450166
253.5,13.35512191
253.5416667,13.40574216
253.5833333,12.50007224
253.625,12.54386816
253.6666667,12.58024791
253.7083333,12.61870516
253.75,12.69090924
253.7916667,12.74890924
253.8333333,12.74149307
253.875,12.77049307
253.9166667,12.79949307
253.9583333,12.88660667
254,12.6369474
254.0416667,12.62142839
254.0833333,12.51760139
254.125,12.39760875
254.1666667,12.31807378
254.2083333,12.28028974
254.25,12.18523575
254.2916667,12.1474517
254.3333333,12.08408237
254.375,12.08922021
254.4166667,11.9684004
254.4583333,12.03462389
254.5,12.06020916
254.5416667,12.09189383
254.5833333,12.12357849
254.625,12.10473922
254.6666667,12.19979321
254.7083333,12.26744434
254.75,12.32139403
254.7916667,12.40028237
254.8333333,12.40702839
254.875,12.41312777
254.9166667,12.43292859
254.9583333,12.58592801
255,12.62502204
255.0416667,12.52958319
255.0833333,12.43690693
255.125,12.41174146
255.1666667,12.40107959
255.2083333,12.31224506
255.25,12.23851844
255.2916667,12.17929542
255.3333333,12.13733858
255.375,12.12667671
255.4166667,12.04351035
255.4583333,12.03784218
255.5,12.02273427
255.5416667,12.16733858
255.5833333,12.46936736
255.625,12.44657599
255.6666667,12.35735297
255.7083333,12.30050405
255.75,12.40384218
255.7916667,12.4775688
255.8333333,12.50441772
255.875,12.56364074
255.9166667,12.5591947
255.9583333,12.69375495
256,12.42672189
256.0416667,12.42672189
256.0833333,12.36440484
256.125,12.32309545
256.1666667,12.2365035
256.2083333,12.12166346
256.25,12.03507151
256.2916667,11.96551404
256.3333333,11.93399871
256.375,11.86444124
256.4166667,11.86831927
256.4583333,11.9167701
256.5,11.99938504
256.5416667,12.0905648
256.5833333,12.06894252
256.625,12.04609098
256.6666667,12.03801998
256.7083333,12.15378958
256.75,12.28495433
256.7916667,12.36175222
256.8333333,12.41224105
256.875,12.46405427
256.9166667,12.51657725
256.9583333,12.54085216
257,12.6507309
257.0416667,12.63628486
257.0833333,12.55783002
257.125,12.4975697
257.1666667,12.5038628
257.2083333,12.38146791
257.25,12.25907303
257.2916667,12.20008502
257.3333333,12.12665097
257.375,12.06766296
257.4166667,12.05763578
257.4583333,12.02814178
257.5,12.01369573
257.5416667,12.07710261
257.5833333,12.12164457
257.625,12.14611779
257.6666667,12.20383349
257.7083333,12.25907303
257.75,12.36200109
257.7916667,12.43543514
257.8333333,12.47622864
257.875,12.55280924
257.9166667,12.54966269
257.9583333,12.57855478
258,12.59611416
258.0416667,12.59611416
258.0833333,12.5682076
258.125,12.55738063
258.1666667,12.45715087
258.2083333,12.38766922
258.25,12.31818757
258.2916667,12.24870593
258.3333333,12.22997104
258.375,12.23034479
258.4166667,12.23014901
258.4583333,12.13238706
258.5,12.11871854
258.5416667,12.13238706
258.5833333,12.17453166
258.625,12.23034479
258.6666667,12.25154748
258.7083333,12.32792877
258.75,12.41107894
258.7916667,12.4942291
258.8333333,12.55004223
258.875,12.59161731
258.9166667,12.61895435
258.9583333,12.66052944
259,12.67683087
259.0416667,12.67683087
259.0833333,12.64975192
259.125,12.63647697
259.1666667,12.5287256
259.2083333,12.46130455
259.25,12.45254578
259.2916667,12.34027823
259.3333333,12.33096683
259.375,12.27736157
259.4166667,12.28186595
259.4583333,12.2996335
259.5,12.22770806
259.5416667,12.24097122
259.5833333,12.26805016
259.625,12.27736157
259.6666667,12.32645066
259.7083333,12.35354139
259.75,12.50670367
259.7916667,12.51546245
259.8333333,12.56906771
259.875,12.60940981
259.9166667,12.63648876
259.9583333,12.64975192
260,12.54661084
260.0416667,12.57338243
260.0833333,12.54194175
260.125,12.47970204
260.1666667,12.40142117
260.2083333,12.3231403
260.25,12.24485943
260.2916667,12.18261972
260.3333333,12.1036972
260.375,12.09827134
260.4166667,12.10508945
260.4583333,12.10176285
260.5,12.12789279
260.5416667,12.12789279
260.5833333,12.17537463
260.625,12.2536555
260.6666667,12.2616512
260.7083333,12.32920164
260.75,12.42352368
260.7916667,12.45963344
260.8333333,12.5365159
260.875,12.52654224
260.9166667,12.51581181
260.9583333,12.54661084
261,12.52916341
261.0416667,12.51208944
261.0833333,12.4793074
261.125,12.41237742
261.1666667,12.34613039
261.2083333,12.26280938
261.25,12.17948838
261.2916667,12.11324135
261.3333333,12.04631137
261.375,12.02944192
261.4166667,12.00227966
261.4583333,12.00250027
261.5,11.98610925
261.5416667,12.05886355
261.5833333,12.10940251
261.625,12.10289525
261.6666667,12.16982524
261.7083333,12.23585166
261.75,12.28526645
261.7916667,12.36858746
261.8333333,12.46243796
261.875,12.44584241
261.9166667,12.49569842
261.9583333,12.52916341
262,12.58315781
262.0416667,12.58315781
262.0833333,12.57096809
262.125,12.53389101
262.1666667,12.48411631
262.2083333,12.35513673
262.25,12.30536203
262.2916667,12.32361828
262.3333333,12.2860333
262.375,12.26068092
262.4166667,12.25451486
262.4583333,12.21743778
262.5,12.32997621
262.5416667,12.32997621
262.5833333,12.29953023
262.625,12.31647929
262.6666667,12.31092066
262.7083333,12.38507481
262.75,12.47192658
262.7916667,12.53389101
262.8333333,12.60707223
262.875,12.62023489
262.9166667,12.64512224
262.9583333,12.66950168
263,12.64968383
263.0416667,12.64968383
263.0833333,12.6226943
263.125,12.6054056
263.1666667,12.55030199
263.2083333,12.44501328
263.25,12.38990967
263.2916667,12.33536834
263.3333333,12.31751735
263.375,12.26646846
263.4166667,12.27780839
263.4583333,12.26375135
263.5,12.26375135
263.5416667,12.19437766
263.5833333,12.25025659
263.625,12.27780839
263.6666667,12.29052783
263.7083333,12.38611572
263.75,12.45471409
263.7916667,12.52331246
263.8333333,12.57785379
263.875,12.6054056
263.9166667,12.65994692
263.9583333,12.70099349
264,12.70605506
264.0416667,12.78966164
264.0833333,12.86460761
264.125,12.76634475
264.1666667,12.73088365
264.2083333,12.69542255
264.25,12.57635487
264.2916667,12.61284191
264.3333333,12.57738081
264.375,12.68581597
264.4166667,12.57840674
264.4583333,12.55460408
264.5,12.62655222
264.5416667,12.55760192
264.5833333,12.65035487
264.625,12.68581597
264.6666667,12.74507973
264.7083333,12.73190959
264.75,12.86312148
264.7916667,12.92189947
264.8333333,12.95736057
264.875,12.99282167
264.9166667,13.01613856
264.9583333,13.03994121
265,13.03187891
265.0416667,13.02019029
265.0833333,13.0706482
265.125,12.96126015
265.1666667,12.98455622
265.2083333,12.86629009
265.25,12.81904857
265.2916667,12.77180705
265.3333333,12.72456554
265.375,12.79521136
265.4166667,12.81899446
265.4583333,12.7002413
265.5,12.68855267
265.5416667,12.64401347
265.5833333,12.72410557
265.625,12.72448436
265.6666667,12.7834145
265.7083333,12.85452029
265.75,12.91393746
265.7916667,12.9728676
265.8333333,13.00842049
265.875,13.03228476
265.9166667,13.06735063
265.9583333,13.0912149
266,13.06126
266.0416667,13.06126
266.0833333,13.10547275
266.125,13.0111356
266.1666667,13.00314304
266.2083333,12.94009998
266.25,12.87757366
266.2916667,12.78531742
266.3333333,12.77680811
266.375,12.78988148
266.4166667,12.73975708
266.4583333,12.76471561
266.5,12.82791338
266.5416667,12.6528029
266.5833333,12.79003618
266.625,12.77747957
266.6666667,12.7644062
266.7083333,12.82744926
266.75,12.88997558
266.7916667,12.95301864
266.8333333,12.93569062
266.875,12.97341311
266.9166667,12.99873369
266.9583333,12.94793783
267,12.90680575
267.0416667,12.89283661
267.0833333,12.92220125
267.125,12.80785764
267.1666667,12.75139902
267.2083333,12.69494039
267.25,12.63789972
267.2916667,12.58144109
267.3333333,12.57430458
267.375,12.55014532
267.4166667,12.52845761
267.4583333,12.53529024
267.5,12.57064321
267.5416667,12.61749377
267.5833333,12.62710184
267.625,12.6348204
267.6666667,12.67047725
267.7083333,12.7061341
267.75,12.74426251
267.7916667,12.82325314
267.8333333,12.7938885
267.875,12.77250468
267.9166667,12.7517029
267.9583333,12.76567204
268,12.72126959
268.0416667,12.66737738
268.0833333,12.65363846
268.125,12.61184923
268.1666667,12.55632109
268.2083333,12.50079295
268.25,12.47286959
268.2916667,12.37542528
268.3333333,12.35947798
268.375,12.37158097
268.4166667,12.36937259
268.4583333,12.38147558
268.5,12.4036648
268.5416667,12.38147558
268.5833333,12.35563367
268.625,12.35726959
268.6666667,12.35947798
268.7083333,12.44305642
268.75,12.45900373
268.7916667,12.57018696
268.8333333,12.53413187
268.875,12.46813666
268.9166667,12.4956145
268.9583333,12.59129594
269,12.761401
269.0416667,12.77027107
269.0833333,12.85251425
269.125,12.8432746
269.1666667,12.82553446
269.2083333,12.79855467
269.25,12.80509779
269.2916667,12.7445951
269.3333333,12.71761531
269.375,12.69987517
269.4166667,12.67289539
269.4583333,12.71552783
269.5,12.70665776
269.5416667,12.69741811
269.5833333,12.69741811
269.625,12.71552783
269.6666667,12.73363755
269.7083333,12.75137769
269.75,12.76948741
269.7916667,12.778118
269.8333333,12.90569017
269.875,12.9234303
269.9166667,12.94154002
269.9583333,12.95041009
270,12.78395277
270.0416667,12.78395277
270.0833333,12.78395277
270.125,12.77064807
270.1666667,12.81192951
270.2083333,12.83935188
270.25,12.69977952
270.2916667,12.67640646
270.3333333,12.66310177
270.375,12.67721944
270.4166667,12.70464181
270.4583333,12.75922794
270.5,12.73180557
270.5416667,12.67721944
270.5833333,12.71768789
270.625,12.62182033
270.6666667,12.66228879
270.7083333,12.67967119
270.75,12.74674904
270.7916667,12.90156744
270.8333333,12.84099065
270.875,12.86760005
270.9166667,12.84017768
270.9583333,12.84017768
271,12.89013028
271.0416667,12.87888105
271.0833333,12.86716311
271.125,12.84466464
271.1666667,12.82216618
271.2083333,12.78794977
271.25,12.74248413
271.2916667,12.70826772
271.3333333,12.66280208
271.375,12.75137769
271.4166667,12.63223684
271.4583333,12.59802043
271.5,12.52383358
271.5416667,12.60926966
271.5833333,12.58312003
271.625,12.55491046
271.6666667,12.52670088
271.7083333,12.5951337
271.75,12.65184858
271.7916667,12.69731422
271.8333333,12.79348789
271.875,12.8277043
271.9166667,12.86192071
271.9583333,12.93302435
272,12.97586998
272.0416667,12.9872917
272.0833333,12.9872917
272.125,12.95394026
272.1666667,12.96003221
272.2083333,12.86530768
272.25,12.82099138
272.2916667,12.77667509
272.3333333,12.72139394
