$NML Br1 inflow Tw year 2005 gap filled with dly averaged filled Tw YC 02/02/2023,
",,,",
Jday,Tw (deg C)
289.375,12.57629967
289.417,12.5759196
289.458,12.58614901
289.500,12.61177753
289.542,12.62393549
289.583,12.60915236
289.625,12.59699439
289.667,12.5605205
289.708,12.53550795
289.750,12.56507421
289.792,12.56962793
289.833,12.61397733
289.875,12.61660249
289.917,12.60637308
289.958,12.58074456
290.000,12.62509396
290.042,12.26904502
290.083,12.36396535
290.125,12.37099239
290.167,12.42472923
290.208,12.47846608
290.250,12.2564902
290.292,12.20057792
290.333,12.20827967
290.375,12.19622704
290.417,12.17161959
290.458,12.14751432
290.500,12.12340906
290.542,12.16961666
290.583,12.21832792
290.625,12.16459108
290.667,12.1771459
290.708,12.20125116
290.750,12.2911459
290.792,12.31575336
290.833,12.35191125
290.875,12.38806915
290.917,12.4126766
290.958,12.43678187
291.000,12.47293976
291.042,12.60622572
291.083,12.68948089
291.125,12.64888233
291.167,12.64888233
291.208,12.68309113
291.250,12.6546534
291.292,12.62562321
291.333,12.62947059
291.375,12.56874773
291.417,12.55778379
291.458,12.49706094
291.500,12.46862321
291.542,12.44657523
291.583,12.50608694
291.625,12.45765927
291.667,12.45440434
291.708,12.50090832
291.750,12.48668945
291.792,12.50090832
291.833,12.51127981
291.875,12.54031
291.917,12.56874773
291.958,12.59718547
292.000,12.65790832
292.042,12.5734645
292.083,12.64934264
292.125,12.5734645
292.167,12.61988601
292.208,12.59437711
292.250,12.50916082
292.292,12.49640637
292.333,12.47089747
292.375,12.45761159
292.417,12.49181009
292.458,12.46630119
292.500,12.51325414
292.542,12.44367716
292.583,12.5214123
292.625,12.44367716
292.667,12.45696305
292.708,12.57296153
292.750,12.53876303
292.792,12.56427193
292.833,12.56427193
292.875,12.53060487
292.917,12.55611376
292.958,12.61054786
293.000,12.63317189
293.042,12.61546801
293.083,12.67153259
293.125,12.67153259
293.167,12.67153259
293.208,12.70152386
293.250,12.73097194
293.292,12.69186199
293.333,12.60972412
293.375,12.57007098
293.417,12.52512097
293.458,12.50488773
293.500,12.47827124
293.542,12.50826252
293.583,12.56432709
293.625,12.57736374
293.667,12.54737246
293.708,12.51792438
293.750,12.53096103
293.792,12.57007098
293.833,12.59668747
293.875,12.5666962
293.917,12.57973285
293.958,12.65603066
294.000,12.57581487
294.042,12.49147829
294.083,12.5559586
294.125,12.5559586
294.167,12.54282176
294.208,12.51654807
294.250,12.54703696
294.292,12.52076328
294.333,12.43717965
294.375,12.41090597
294.417,12.4123419
294.458,12.41512117
294.500,12.43302059
294.542,12.41933638
294.583,12.40619953
294.625,12.41933638
294.667,12.44615743
294.708,12.40198433
294.750,12.37094807
294.792,12.41090597
294.833,12.43717965
294.875,12.45031649
294.917,12.43838355
294.958,12.53112085
295.000,12.49147829
295.042,12.59208044
295.083,12.62255436
295.125,12.62255436
295.167,12.6073174
295.208,12.6021788
295.250,12.60907299
295.292,12.56336211
295.333,12.53288819
295.375,12.46441129
295.417,12.47368066
295.458,12.40282858
295.500,12.41035764
295.542,12.37924885
295.583,12.40201487
295.625,12.47112664
295.667,12.56493886
295.708,12.57007746
295.750,12.52454542
295.792,12.57089117
295.833,12.60136509
295.875,12.63183901
295.917,12.60907299
295.958,12.62732001
296.000,12.61741576
296.042,12.58731522
296.083,12.61690595
296.125,12.61690595
296.167,12.60211059
296.208,12.57251985
296.250,12.54292912
296.292,12.51272191
296.333,12.43937314
296.375,12.4097824
296.417,12.38019167
296.458,12.34998446
296.500,12.36415177
296.542,12.36373307
296.583,12.36373307
296.625,12.42228648
296.667,12.37317351
296.708,12.43832637
296.750,12.43874508
296.792,12.48313118
296.833,12.51272191
296.875,12.49917108
296.917,12.51396644
296.958,12.54355718
297.000,12.57314791
297.042,12.43427779
297.083,12.44640066
297.125,12.45448276
297.167,12.43427779
297.208,12.41003206
297.250,12.38578632
297.292,12.36154059
297.333,12.32466687
297.375,12.312544
297.417,12.28829827
297.458,12.26405254
297.500,12.2398068
297.542,12.21505595
297.583,12.20293308
297.625,12.29183562
297.667,12.26001177
297.708,12.34083221
297.750,12.30042114
297.792,12.33729486
297.833,12.36154059
297.875,12.37366346
297.917,12.38578632
297.958,12.42215492
298.000,12.44640066
298.042,12.7101902
298.083,12.74047665
298.125,12.80836629
298.167,12.79712525
298.208,12.78198203
298.250,12.7668388
298.292,12.7642226
298.333,12.67927278
298.375,12.70563493
298.417,12.6904917
298.458,12.67534848
298.500,12.61869987
298.542,12.67273228
298.583,12.7405998
298.625,12.75574303
298.667,12.67144629
298.708,12.70301873
298.750,12.67534848
298.792,12.71816195
298.833,12.71816195
298.875,12.73330518
298.917,12.73655235
298.958,12.75169557
299.000,12.78198203
299.042,12.57744508
299.083,12.59011783
299.125,12.65145892
299.167,12.56477233
299.208,12.57868512
299.250,12.55281159
299.292,12.51479334
299.333,12.45018954
299.375,12.43751679
299.417,12.46410233
299.458,12.45142958
299.500,12.42555605
299.542,12.48444349
299.583,12.48444349
299.625,12.56920446
299.667,12.49885787
299.708,12.61989547
299.750,12.64524097
299.792,12.64524097
299.833,12.59902628
299.875,12.56601237
299.917,12.59135787
299.958,12.61670338
300.000,12.62937613
300.042,12.67216602
300.083,12.67216602
300.125,12.6581686
300.167,12.69427871
300.208,12.66628387
300.250,12.70239398
300.292,12.68839656
300.333,12.57360086
300.375,12.57734986
300.417,12.54560602
300.458,12.5316086
300.500,12.5316086
300.542,12.51761118
300.583,12.50361376
300.625,12.53972387
300.667,12.48961634
300.708,12.47561892
300.750,12.47561892
300.792,12.52572645
300.833,12.49336534
300.875,12.47561892
300.917,12.46162151
300.958,12.47561892
301.000,12.47561892
301.042,12.39884003
301.083,12.43439
301.125,12.43439
301.167,12.42077896
301.208,12.42077896
301.250,12.46049289
301.292,12.46049289
301.333,12.35743977
301.375,12.34966322
301.417,12.35743977
301.458,12.35743977
301.500,12.34382873
301.542,12.35743977
301.583,12.30411481
301.625,12.39884003
301.667,12.42606211
301.708,12.38634818
301.750,12.39995922
301.792,12.50829548
301.833,12.50051893
301.875,12.46858156
301.917,12.4821926
301.958,12.42886763
302.000,12.44247867
302.042,12.51866348
302.083,12.51866348
302.125,12.51866348
302.167,12.4893589
302.208,12.47470661
302.250,12.44479152
302.292,12.41548693
302.333,12.40083464
302.375,12.40546612
302.417,12.35687777
302.458,12.34222548
302.500,12.32757319
302.542,12.35694605
302.583,12.35694605
302.625,12.37159835
302.667,12.47427819
302.708,12.50358277
302.750,12.50358277
302.792,12.48888496
302.833,12.44942299
302.875,12.47416438
302.917,12.47416438
302.958,12.48881667
303.000,12.50407948
303.042,12.42562851
303.083,12.38611217
303.125,12.34478129
303.167,12.31760482
303.208,12.34353292
303.250,12.30276822
303.292,12.22248717
303.333,12.14163995
303.375,12.14660418
303.417,12.07369877
303.458,12.0990607
303.500,12.1249888
303.542,12.11140057
303.583,12.1249888
303.625,12.15216527
303.667,12.12680335
303.708,12.14039158
303.750,12.16756805
303.792,12.19474452
303.833,12.1693826
303.875,12.18297083
303.917,12.2101473
303.958,12.18833249
304.000,12.16240438
304.042,11.81914038
304.083,11.87404635
304.125,11.81021388
304.167,11.80128738
304.208,11.8361441
304.250,11.81829109
304.292,11.74772836
304.333,11.72950341
304.375,11.71165041
304.417,11.6937974
304.458,11.72865412
304.500,11.79842027
304.542,11.71262541
304.583,11.7266363
304.625,11.74284343
304.667,11.81298151
304.708,11.79475657
304.750,11.69783897
304.792,11.46914707
304.833,11.47807357
304.875,11.39008248
304.917,11.47807357
304.958,11.41686199
305.000,11.44401344
305.042,10.77344313
305.083,10.86050475
305.125,10.6480744
305.167,10.77344313
305.208,10.89881186
305.250,10.89881186
305.292,10.89881186
305.333,10.89881186
305.375,10.77344313
305.417,10.89881186
305.458,10.89881186
305.500,10.89881186
305.542,10.86050475
305.583,10.77344313
305.625,11.0241806
305.667,11.10775975
305.708,10.89881186
305.750,10.89881186
305.792,11.0241806
305.833,10.89881186
305.875,10.77344313
305.917,10.89881186
305.958,10.77344313
306.000,10.77344313
306.042,10.71314815
306.083,10.78617284
306.125,10.71314815
306.167,10.83833333
306.208,10.83833333
306.250,10.83833333
306.292,10.83833333
306.333,10.71314815
306.375,10.83833333
306.417,10.83833333
306.458,10.83833333
306.500,10.71314815
306.542,10.78617284
306.583,10.71314815
306.625,10.83833333
306.667,10.83833333
306.708,10.83833333
306.750,10.83833333
306.792,10.83833333
306.833,10.83833333
306.875,10.71314815
306.917,10.71314815
306.958,10.71314815
307.000,10.83833333
307.042,10.92478162
307.083,10.92989168
307.125,10.92478162
307.167,10.92478162
307.208,10.92478162
307.250,10.92478162
307.292,10.92478162
307.333,10.92478162
307.375,10.92478162
307.417,10.92478162
307.458,10.92478162
307.500,10.92478162
307.542,10.92478162
307.583,10.92478162
307.625,10.92478162
307.667,10.92478162
307.708,10.92478162
307.750,10.92478162
307.792,10.92989168
307.833,10.92478162
307.875,10.92478162
307.917,11.04742313
307.958,10.92478162
308.000,10.92478162
308.042,10.61449416
308.083,10.74484436
308.125,10.61449416
308.167,10.74484436
308.208,10.87519455
308.250,10.55837116
308.292,10.87519455
308.333,10.61449416
308.375,10.48414397
308.417,10.48414397
308.458,10.48414397
308.500,10.48414397
308.542,10.61449416
308.583,10.48414397
308.625,10.48414397
308.667,10.48414397
308.708,10.39724384
308.750,10.48414397
308.792,10.55837116
308.833,10.48414397
308.875,10.39724384
308.917,10.39724384
308.958,10.39724384
309.000,10.39724384
309.042,10.22586699
309.083,10.22586699
309.125,10.34563248
309.167,10.34563248
309.208,10.34563248
309.250,10.39886159
309.292,10.42547615
309.333,10.42547615
309.375,10.34563248
309.417,10.34563248
309.458,10.42547615
309.500,10.54524164
309.542,10.66500713
309.583,10.66500713
309.625,10.34563248
309.667,10.34563248
309.708,10.34563248
309.750,10.42547615
309.792,10.39886159
309.833,10.42547615
309.875,10.34563248
309.917,10.34563248
309.958,10.42547615
310.000,10.42547615
310.042,10.38199463
310.083,10.38199463
310.125,10.38199463
310.167,10.38199463
310.208,10.29617711
310.250,10.23807149
310.292,10.29617711
310.333,10.29617711
310.375,10.29617711
310.417,10.38199463
310.458,10.29617711
310.500,10.29617711
310.542,10.29617711
310.583,10.38199463
310.625,10.38199463
310.667,10.16745082
310.708,10.16745082
310.750,10.16745082
310.792,10.23807149
310.833,10.03872453
310.875,9.909998244
310.917,10.03872453
310.958,10.03872453
311.000,10.03872453
311.042,9.904774306
311.083,9.904774306
311.125,9.904774306
311.167,10.04227431
311.208,10.17977431
311.250,10.17977431
311.292,10.17977431
311.333,9.904774306
311.375,9.904774306
311.417,9.904774306
311.458,9.904774306
311.500,9.996440972
311.542,9.904774306
311.583,9.904774306
311.625,9.904774306
311.667,10.04227431
311.708,10.04227431
311.750,10.04227431
311.792,10.04227431
311.833,10.04227431
311.875,10.04227431
311.917,10.04227431
311.958,9.996440972
312.000,10.04227431
312.042,10.23162777
312.083,10.23162777
312.125,10.23162777
312.167,10.23162777
312.208,10.23162777
312.250,10.36111972
312.292,10.23162777
312.333,10.23162777
312.375,10.23162777
312.417,10.23162777
312.458,10.23162777
312.500,10.29367599
312.542,10.36111972
312.583,10.23162777
312.625,10.36111972
312.667,10.36111972
312.708,10.44744768
312.750,10.44744768
312.792,10.57693963
312.833,10.36111972
312.875,10.23162777
312.917,10.23162777
312.958,10.29367599
313.000,10.23162777
313.042,10.32429413
313.083,10.32429413
313.125,10.45606309
313.167,10.54390906
313.208,10.54390906
313.250,10.54390906
313.292,10.54390906
313.333,10.45606309
313.375,10.45606309
313.417,10.45606309
313.458,10.54390906
313.500,10.4459974
313.542,10.45606309
313.583,10.45606309
313.625,10.45606309
313.667,10.45606309
313.708,10.45606309
313.750,10.45606309
313.792,10.45606309
313.833,10.32429413
313.875,10.32429413
313.917,10.32429413
313.958,10.4459974
314.000,10.45606309
314.042,11.47529181
314.083,11.48825863
314.125,11.55533288
314.167,11.55533288
314.208,11.54236606
314.250,11.56547085
314.292,11.53899692
314.333,11.47699165
314.375,11.43755089
314.417,11.43472204
314.458,11.4082481
314.500,11.37310509
314.542,11.30680208
314.583,11.28086843
314.625,11.29046611
314.667,11.39698112
314.708,11.42345505
314.750,11.46235553
314.792,11.6325451
314.833,11.71088633
314.875,11.79092741
314.917,11.80389423
314.958,11.77626074
315.000,11.76105379
315.042,12.00747181
315.083,12.03939181
315.125,12.08470863
315.167,12.10034292
315.208,12.08488326
315.250,12.14486673
315.292,12.14486673
315.333,12.14486673
315.375,12.08470863
315.417,12.15812196
315.458,12.02310609
315.500,11.962948
315.542,11.962948
315.583,11.962948
315.625,12.03939181
315.667,12.06924897
315.708,12.12923244
315.750,12.14486673
315.792,12.18939054
315.833,12.04177085
315.875,12.04177085
315.917,12.01288133
315.958,12.02851562
316.000,12.08867371
316.042,12.22029465
316.083,12.2029977
316.125,12.19970396
316.167,12.14781311
316.208,12.15249315
316.250,12.10920476
316.292,12.07461086
316.333,12.04001696
316.375,12.00470235
316.417,11.95610524
316.458,11.9528115
316.500,11.97038453
316.542,12.0149672
316.583,12.06713413
316.625,11.98768148
316.667,11.96150599
316.708,11.9528115
316.750,11.97367827
316.792,12.00827217
316.833,12.0219993
316.875,12.02601375
316.917,12.09190781
316.958,12.12650171
317.000,12.18196238
317.042,12.00180685
317.083,11.97673293
317.125,12.00180685
317.167,11.9849361
317.208,11.88190156
317.250,11.99381411
317.292,11.93634835
317.333,11.87888259
317.375,11.82141683
317.417,11.84649075
317.458,11.78902499
317.500,11.7308844
317.542,11.7308844
317.583,11.7308844
317.625,11.76395107
317.667,11.83331381
317.708,11.81253883
317.750,11.81741744
317.792,11.87799733
317.833,11.86668002
317.875,11.89907186
317.917,11.89019385
317.958,11.96385553
318.000,11.93878161
318.042,12.09717707
318.083,12.09717707
318.125,12.08026278
318.167,12.04643421
318.208,12.04715661
318.250,11.99569135
318.292,11.94249589
318.333,11.9255816
318.375,11.87238614
318.417,11.87413398
318.458,11.8572197
318.500,11.84030541
318.542,11.89595348
318.583,11.92014094
318.625,11.9733364
318.667,12.07972733
318.708,12.02407926
318.750,12.00541713
318.792,12.02233141
318.833,12.0392457
318.875,12.07307427
318.917,12.04715661
318.958,12.02706732
319.000,12.08026278
319.042,11.99235079
319.083,11.99235079
319.125,11.97600019
319.167,11.98380364
319.208,11.99445614
319.250,11.97810555
319.292,11.91840125
319.333,11.86154601
319.375,11.85560285
319.417,11.87932069
319.458,11.86297009
319.500,11.84661949
319.542,11.7869152
319.583,11.7059059
319.625,11.7386071
319.667,11.81181294
319.708,11.77130829
319.750,11.77130829
319.792,11.84519541
319.833,11.86154601
319.875,11.85374255
319.917,11.92100524
319.958,11.90279435
320.000,12.01650484
320.042,11.74670418
320.083,11.74670418
320.125,11.73157566
320.167,11.76642674
320.208,11.7861493
320.250,11.80434052
320.292,11.75589227
320.333,11.67565563
320.375,11.64004936
320.417,11.57966012
320.458,11.54940308
320.500,11.53427456
320.542,11.56912564
320.583,11.55399712
320.625,11.58425416
320.667,11.59938268
320.708,11.5645316
320.750,11.5645316
320.792,11.57966012
320.833,11.57966012
320.875,11.61054751
320.917,11.65517788
320.958,11.65593307
321.000,11.72104118
321.042,11.63933376
321.083,11.68891322
321.125,11.72344885
321.167,11.70840503
321.208,11.67831738
321.250,11.66327355
321.292,11.6476029
321.333,11.56793579
321.375,11.57045136
321.417,11.52280432
321.458,11.55733995
321.500,11.52662548
321.542,11.46200219
321.583,11.49653783
321.625,11.51158165
321.667,11.54229613
321.708,11.5077605
321.750,11.52280432
321.792,11.52280432
321.833,11.5874276
321.875,11.55289197
321.917,11.60053901
321.958,11.56411463
322.000,11.64378174
322.042,11.27504248
322.083,11.21062757
322.125,11.26183318
322.167,11.24862388
322.208,11.3642444
322.250,11.33727541
322.292,11.24644189
322.333,11.16881768
322.375,11.07798416
322.417,11.05101517
322.458,11.10222078
322.500,11.07580217
322.542,10.99817796
322.583,10.98496865
322.625,11.01875494
322.667,10.98165329
322.708,10.99486259
322.750,10.99486259
322.792,11.00807189
322.833,11.00807189
322.875,11.03504088
322.917,11.06145949
322.958,11.07466879
323.000,11.10108739
323.042,11.683278
323.083,11.80926826
323.125,11.73034506
323.167,11.75236867
323.208,11.71921336
323.250,11.74123698
323.292,11.72465932
323.333,11.69150401
323.375,11.61905668
323.417,11.60792499
323.458,11.55274606
323.500,11.51890001
323.542,11.50232235
323.583,11.4857447
323.625,11.52537589
323.667,11.57476967
323.708,11.59134733
323.750,11.6299486
323.792,11.69428405
323.833,11.68512753
323.875,11.72743937
323.917,11.77717234
323.958,11.63087912
324.000,11.63830025
324.042,11.67758317
324.083,11.62996743
324.125,11.70202762
324.167,11.66081746
324.208,11.65173048
324.250,11.61052032
324.292,11.57629032
324.333,11.58396905
324.375,11.54275889
324.417,11.47256079
324.458,11.40166413
324.500,11.34823175
324.542,11.3681327
324.583,11.40479937
324.625,11.41061601
324.667,11.41912841
324.708,11.39922746
324.750,11.39922746
324.792,11.41599317
324.833,11.45265984
324.875,11.46942556
324.917,11.50295698
324.958,11.50052032
325.000,11.53405175
325.042,11.64822821
325.083,11.65799112
325.125,11.69790185
325.167,11.68062989
325.208,11.62988512
325.250,11.59462152
325.292,11.63313756
325.333,11.49313198
325.375,11.43627284
325.417,11.44131608
325.458,11.43952529
325.500,11.48919893
325.542,11.37150855
325.583,11.35423658
325.625,11.41474425
325.667,11.47299809
325.708,11.45679725
325.750,11.50826169
325.792,11.50826169
325.833,11.47478888
325.875,11.49206085
325.917,11.52660478
325.958,11.52767591
326.000,11.54494788
326.042,11.40707799
326.083,11.40707799
326.125,11.3973008
326.167,11.41742233
326.208,11.36356764
326.250,11.36682259
326.292,11.3129679
326.333,11.31012598
326.375,11.23700665
326.417,11.2032735
326.458,11.24805377
326.500,11.23048442
326.542,11.15976315
326.583,11.19675126
326.625,11.25060595
326.667,11.33889657
326.708,11.31877504
326.750,11.31877504
326.792,11.27639283
326.833,11.37262973
326.875,11.36937477
326.917,11.34995602
326.958,11.34670106
327.000,11.40055575
327.042,11.18935343
327.083,11.18935343
327.125,11.17319766
327.167,11.18454923
327.208,11.20965446
327.250,11.17666976
327.292,11.11925298
327.333,11.10825484
327.375,11.01817309
327.417,11.00201731
327.458,11.04327833
327.500,10.98586154
327.542,11.02712255
327.583,11.02712255
327.625,11.07078567
327.667,11.14435822
327.708,11.21793077
327.750,11.16051399
327.792,11.15739531
327.833,11.25091548
327.875,11.26707125
327.917,11.28322702
327.958,11.2055092
328.000,11.24917231
328.042,11.44636151
328.083,11.45662666
328.125,11.45803676
328.167,11.44025495
328.208,11.43347919
328.250,11.44448525
328.292,11.43696858
328.333,11.34121959
328.375,11.31504131
328.417,11.24927969
328.458,11.18492818
328.500,11.19519333
328.542,11.24317313
328.583,11.27196101
328.625,11.27196101
328.667,11.32604737
328.708,11.33705343
328.750,11.38362313
328.792,11.32343777
328.833,11.33141303
328.875,11.36771757
328.917,11.40469131
328.958,11.44025495
329.000,11.47581858
329.042,11.17215978
329.083,11.11733601
329.125,11.11733601
329.167,11.10134652
329.208,11.08469081
329.250,11.12717876
329.292,11.13951458
329.333,11.11738543
329.375,11.06870132
329.417,11.02621336
329.458,11.02621336
329.500,11.02621336
329.542,11.02621336
329.583,11.04220285
329.625,11.15982396
329.667,11.28911466
329.708,11.33160262
329.750,11.35992792
329.792,11.46089332
329.833,11.22012824
329.875,11.20779243
329.917,11.27860568
329.958,11.16530447
330.000,11.14931499
330.042,11.24085421
330.083,11.11527996
330.125,11.1772151
330.167,11.1697696
330.208,11.1760723
330.250,11.2215642
330.292,11.25330789
330.333,11.07672771
330.375,10.97852591
330.417,10.96208266
330.458,10.94495429
330.500,10.95926367
330.542,10.9120678
330.583,10.89562456
330.625,10.90530744
330.667,11.03301555
330.708,11.03301555
330.750,11.0165723
330.792,10.98368582
330.833,10.86205293
330.875,10.86205293
330.917,10.86205293
330.958,10.8064205
331.000,10.8064205
331.042,10.7416034
331.083,10.66814127
331.125,10.6809069
331.167,10.6336569
331.208,10.60150065
331.250,10.58419856
331.292,10.55204231
331.333,10.4905944
331.375,10.41351627
331.417,10.39776627
331.458,10.4262819
331.500,10.40757215
331.542,10.55949544
331.583,10.58944335
331.625,10.46965169
331.667,10.51755794
331.708,10.57822981
331.750,10.61038606
331.792,10.56546419
331.833,10.4905944
331.875,10.46142252
331.917,10.43225065
331.958,10.40307877
332.000,10.32820898
332.042,9.945047643
332.083,9.962407938
332.125,9.948262055
332.167,9.977029114
332.208,9.986187153
332.250,10.0143648
332.292,9.905120879
332.333,9.776857349
332.375,9.762711467
332.417,9.762711467
332.458,9.762711467
332.500,9.787674702
332.542,9.776857349
332.583,9.719798526
332.625,9.762711467
332.667,9.876829114
332.708,9.929014212
332.750,9.848062055
332.792,9.733944408
332.833,9.74809029
332.875,9.74809029
332.917,9.762825585
332.958,9.705766761
333.000,9.705766761
333.042,9.827382311
333.083,9.769905191
333.125,9.769905191
333.167,9.863427284
333.208,9.863427284
333.250,9.847758044
333.292,9.800996997
333.333,9.832715573
333.375,9.785954526
333.417,9.785954526
333.458,9.832715573
333.500,9.800996997
333.542,9.816666238
333.583,9.831708709
333.625,9.893512226
333.667,10.00215902
333.708,10.01720149
333.750,9.918263907
333.792,9.969978121
333.833,9.891498498
333.875,9.844737452
333.917,9.90654097
333.958,9.859779923
334.000,9.921583441
334.042,9.606650969
334.083,9.657560764
334.125,9.59218407
334.167,9.69400366
334.208,9.61908138
334.250,9.800829315
334.292,9.665069862
334.333,9.548180586
334.375,9.570156583
334.417,9.555689684
334.458,9.526153099
334.500,9.460776405
334.542,9.431239819
334.583,9.416772921
334.625,9.416772921
334.667,9.431239819
334.708,9.467682715
334.750,9.458137129
334.792,9.416772921
334.833,9.431239819
334.875,9.445706718
334.917,9.5116862
334.958,9.475243304
335.000,9.555689684
335.042,8.846547725
335.083,8.902332849
335.125,8.958117973
335.167,9.001196485
335.208,8.97485351
335.250,9.193543592
335.292,9.137758468
335.333,8.988998138
335.375,8.988998138
335.417,8.933213014
335.458,8.933213014
335.500,8.933213014
335.542,8.988998138
335.583,8.988998138
335.625,8.976799791
335.667,8.976799791
335.708,8.976799791
335.750,8.950456816
335.792,8.933213014
335.833,8.933213014
335.875,8.865229543
335.917,8.865229543
335.958,8.840324584
336.000,8.828126237
336.042,7.268133463
336.083,7.261809556
336.125,7.261809556
336.167,7.330974252
336.208,7.138381593
336.250,7.318832349
336.292,7.30036654
336.333,7.275576822
336.375,7.251040062
336.417,7.151267654
336.458,7.132801844
336.500,7.051242289
336.542,7.045171338
336.583,6.963611784
336.625,6.963611784
336.667,6.925849545
336.708,6.938244403
336.750,7.039981593
336.792,6.863008756
336.833,6.781702158
336.875,6.781702158
336.917,6.79384406
336.958,6.781702158
337.000,6.775378251
337.042,8.663152029
337.083,8.708367909
337.125,8.694695022
337.167,8.681022135
337.208,8.712565128
337.250,8.684649651
337.292,8.656734173
337.333,8.643061286
337.375,8.66902738
337.417,8.641111902
337.458,8.512034444
337.500,8.559314854
337.542,8.531399376
337.583,8.517726489
337.625,8.489811012
337.667,8.458268019
337.708,8.444595132
337.750,8.430352541
337.792,8.357221184
337.833,8.269847236
337.875,8.210388765
337.917,8.400372534
337.958,8.283520123
338.000,8.283520123
338.042,7.919950422
338.083,7.977011826
338.125,7.964759194
338.167,7.939743405
338.208,7.926980247
338.250,8.04161358
338.292,7.946773229
338.333,7.876948668
338.375,7.864696036
338.417,7.794871475
338.458,7.751560071
338.500,7.723305978
338.542,7.71054282
338.583,7.71054282
338.625,7.71054282
338.667,7.735558609
338.708,7.748321767
338.750,7.748321767
338.792,7.678497206
338.833,7.678497206
338.875,7.620925276
338.917,7.80159165
338.958,7.588879662
339.000,7.601132294
339.042,7.329750397
339.083,7.41897882
339.125,7.496898918
339.167,7.551731184
339.208,7.670289687
339.250,7.736430279
339.292,7.427635423
339.333,7.19387513
339.375,7.130620072
339.417,7.029612143
339.458,7.062203804
339.500,6.93991254
339.542,6.850684116
339.583,6.850684116
339.625,6.850684116
339.667,6.963000371
339.708,6.974779877
339.750,6.89685978
339.792,6.885080274
339.833,6.79585185
339.875,6.89685978
339.917,7.108379467
339.958,6.853335839
340.000,6.943035443
340.042,7.189118678
340.083,7.332849565
340.125,7.260984121
340.167,7.380190033
340.208,7.416088097
340.250,7.391563122
340.292,7.259274641
340.333,7.175396965
340.375,7.234749667
340.417,7.294602878
340.458,7.348964923
340.500,7.270077903
340.542,7.3773409
340.583,7.449206343
340.625,7.437194111
340.667,7.473731318
340.708,7.48624406
340.750,7.48624406
340.792,7.558109503
340.833,7.473731318
340.875,7.48624406
340.917,7.498256292
340.958,7.438903591
341.000,7.522781267
341.042,7.442106446
341.083,7.430955811
341.125,7.430955811
341.167,7.51107298
341.208,7.566387148
341.250,7.596353674
341.292,7.532006023
341.333,7.452907414
341.375,7.441756779
341.417,7.351042926
341.458,7.33989229
341.500,7.418990899
341.542,7.430141534
341.583,7.430141534
341.625,7.46554122
341.667,7.543621268
341.708,7.554771903
341.750,7.630270189
341.792,7.589153028
341.833,7.5328203
341.875,7.543970935
341.917,7.566736815
341.958,7.589502696
342.000,7.601117941
342.042,7.543969205
342.083,7.543969205
342.125,7.625516824
342.167,7.654336599
342.208,7.832155713
342.250,7.832155713
342.292,7.750608094
342.333,7.614695395
342.375,7.625516824
342.417,7.625516824
342.458,7.625516824
342.500,7.625516824
342.542,7.614695395
342.583,7.669060475
342.625,7.643064277
342.667,7.679881903
342.708,7.691154225
342.750,7.636789145
342.792,7.625516824
342.833,7.625516824
342.875,7.679881903
342.917,7.679881903
342.958,7.679881903
343.000,7.691154225
343.042,9.199682151
343.083,9.181667967
343.125,9.177093026
343.167,9.227667809
343.208,9.203250946
343.250,9.167943144
343.292,9.132635343
343.333,9.117816115
343.375,9.049301064
343.417,9.031286879
343.458,8.995979078
343.500,9.029906895
343.542,9.011892711
343.583,8.991404137
343.625,8.980513199
343.667,9.029906895
343.708,9.047200512
343.750,9.095947557
343.792,9.077933373
343.833,9.14259405
343.875,9.108666233
343.917,9.113241174
343.958,9.100522498
344.000,9.117816115
344.042,9.601446472
344.083,9.613582394
344.125,9.606067831
344.167,9.61324151
344.208,9.59831055
344.250,9.589977216
344.292,9.549857475
344.333,9.509737734
344.375,9.477951326
344.417,9.445346148
344.458,9.425695663
344.500,9.405226407
344.542,9.376666537
344.583,9.357016051
344.625,9.357016051
344.667,9.41736233
344.708,9.449967508
344.750,9.46210343
344.792,9.453770097
344.833,9.433300841
344.875,9.412642804
344.917,9.425695663
344.958,9.465815404
345.000,9.497601812
345.042,9.402643998
345.083,9.357986901
345.125,9.338130442
345.167,9.366041128
345.208,9.327122467
345.250,9.324806678
345.292,9.304950219
345.333,9.276836848
345.375,9.257183073
345.417,9.238120872
345.458,9.218264413
345.500,9.201518002
345.542,9.182455801
345.583,9.182455801
345.625,9.210366486
345.667,9.266031558
345.708,9.338443041
345.750,9.355189453
345.792,9.379990091
345.833,9.416592962
345.875,9.296693307
345.917,9.299211782
345.958,9.32138403
346.000,9.377049102
346.042,8.865120787
346.083,8.787584342
346.125,8.772164194
346.167,8.849058134
346.208,8.864623517
346.250,8.941517457
346.292,8.926097309
346.333,8.530461901
346.375,8.600251964
346.417,8.428691768
346.458,8.41327162
346.500,8.35073067
346.542,8.35073067
346.583,8.366793324
346.625,8.382213471
346.667,8.398276125
346.708,8.352295098
346.750,8.430256196
346.792,8.4152607
346.833,8.446743501
346.875,8.640972958
346.917,8.447810659
346.958,8.463230807
347.000,8.41675251
347.042,7.862030378
347.083,7.781757902
347.125,7.755885495
347.167,7.810285564
347.208,7.919613711
347.250,7.938808155
347.292,7.912935749
347.333,7.885185557
347.375,7.680923531
347.417,7.722651401
