$Tulloch branch 1 inflow year 2006 YC 04/11/2023,
",,,",
Jday,Inflow
5.875,163.1884468
5.916666667,163.1318137
5.958333333,163.2167634
6,163.2167634
6.041666667,163.24508
6.083333333,163.24508
6.125,163.4716126
6.166666667,163.3300297
6.208333333,163.4149795
6.25,163.3300297
6.291666667,163.3300297
6.333333333,163.3300297
6.375,156.1942517
6.416666667,146.0569163
6.458333333,145.94365
6.5,145.8587003
6.541666667,145.8020671
6.583333333,145.745434
6.625,145.5755345
6.666666667,145.6604842
6.708333333,145.5472179
6.75,145.5755345
6.791666667,145.3206853
6.833333333,145.4622682
6.875,145.4905847
6.916666667,145.6038511
6.958333333,145.6604842
7,145.5755345
7.041666667,125.3858134
7.083333333,122.8656378
7.125,122.8090047
7.166666667,122.922271
7.208333333,122.8939544
7.25,122.7806881
7.291666667,122.7806881
7.333333333,122.7523715
7.375,122.7523715
7.416666667,122.7523715
7.458333333,122.7523715
7.5,122.7806881
7.541666667,122.6674218
7.583333333,122.6107886
7.625,122.5541555
7.666666667,122.5258389
7.708333333,123.2620699
7.75,123.4886026
7.791666667,123.4886026
7.833333333,142.2908113
7.875,154.0705083
7.916666667,154.0421917
7.958333333,154.2120912
8,154.2404078
8.041666667,154.2120912
8.083333333,154.2404078
8.125,154.2120912
8.166666667,154.2687243
8.208333333,143.1969418
8.25,110.604559
8.291666667,154.2120912
8.333333333,154.155458
8.375,154.2404078
8.416666667,154.2970409
8.458333333,154.1837746
8.5,119.6658644
8.541666667,44.42871301
8.583333333,153.7873425
8.625,154.3536741
8.666666667,154.6368399
8.708333333,154.7217896
8.75,154.5518901
8.791666667,154.495257
8.833333333,154.3253575
8.875,154.2687243
8.916666667,153.957242
8.958333333,154.2687243
9,154.0421917
9.041666667,154.2970409
9.083333333,154.155458
9.125,154.495257
9.166666667,154.2120912
9.208333333,154.3253575
9.25,154.4386238
9.291666667,154.4386238
9.333333333,154.3819907
9.375,154.4669404
9.416666667,154.2970409
9.458333333,153.9006088
9.5,154.0138751
9.541666667,154.1837746
9.583333333,153.8439756
9.625,151.3238001
9.666666667,123.1771202
9.708333333,123.0355373
9.75,123.0072207
9.791666667,123.120487
9.833333333,123.0638539
9.875,123.0355373
9.916666667,123.120487
9.958333333,123.0355373
10,122.9789041
10.04166667,123.0921705
10.08333333,123.120487
10.125,123.0638539
10.16666667,123.0355373
10.20833333,123.1771202
10.25,122.582472
10.29166667,123.4319694
10.33333333,122.9789041
10.375,123.0355373
10.41666667,122.8373213
10.45833333,123.0072207
10.5,123.0638539
10.54166667,123.1771202
10.58333333,123.2337534
10.625,123.3753363
10.66666667,145.94365
10.70833333,154.6651564
10.75,154.0988249
10.79166667,155.231488
10.83333333,154.0988249
10.875,155.033272
10.91666667,154.7217896
10.95833333,154.2970409
11,155.2881212
11.04166667,154.8067393
11.08333333,154.7501062
11.125,154.7501062
11.16666667,154.8067393
11.20833333,154.4669404
11.25,155.3447544
11.29166667,154.7501062
11.33333333,154.7217896
11.375,154.2970409
11.41666667,155.0899051
11.45833333,154.4386238
11.5,155.4297041
11.54166667,154.8916891
11.58333333,154.8916891
11.625,154.6085233
11.66666667,154.8067393
11.70833333,154.7217896
11.75,154.8633725
11.79166667,154.9200057
11.83333333,154.8633725
11.875,154.8633725
11.91666667,154.7784228
11.95833333,155.3164378
12,154.5518901
12.04166667,155.0615886
12.08333333,154.7501062
12.125,154.693473
12.16666667,154.8916891
12.20833333,154.9766388
12.25,154.9200057
12.29166667,154.9200057
12.33333333,154.8067393
12.375,155.033272
12.41666667,154.9766388
12.45833333,155.4013875
12.5,154.3253575
12.54166667,155.0049554
12.58333333,155.0615886
12.625,154.8067393
12.66666667,155.033272
12.70833333,155.033272
12.75,154.8067393
12.79166667,154.7784228
12.83333333,154.8067393
12.875,154.7217896
12.91666667,154.8633725
12.95833333,154.7501062
13,50.74331021
13.04166667,32.22426731
13.08333333,116.3528246
13.125,156.0243523
13.16666667,155.1465383
13.20833333,155.1182217
13.25,154.9766388
13.29166667,155.0049554
13.33333333,154.8067393
13.375,154.8916891
13.41666667,155.1748549
13.45833333,155.033272
13.5,154.9200057
13.54166667,139.6573694
13.58333333,138.2981736
13.625,138.1282741
13.66666667,138.2132238
13.70833333,138.3548067
13.75,138.3264902
13.79166667,138.4397565
13.83333333,138.0999575
13.875,138.0433244
13.91666667,138.1849073
13.95833333,138.3548067
14,138.3548067
14.04166667,138.2981736
14.08333333,138.3831233
14.125,138.2981736
14.16666667,138.3548067
14.20833333,138.3548067
14.25,138.4114399
14.29166667,138.3548067
14.33333333,138.3831233
14.375,138.4397565
14.41666667,138.4397565
14.45833333,138.3264902
14.5,138.3548067
14.54166667,133.2295059
14.58333333,123.6585021
14.625,123.4319694
14.66666667,123.3187031
14.70833333,123.6868186
14.75,123.6585021
14.79166667,123.5169192
14.83333333,123.6301855
14.875,123.6868186
14.91666667,123.7151352
14.95833333,123.7151352
15,123.7151352
15.04166667,123.7717684
15.08333333,123.7717684
15.125,123.6868186
15.16666667,123.8000849
15.20833333,123.7151352
15.25,123.6018689
15.29166667,123.4036528
15.33333333,123.6301855
15.375,123.7434518
15.41666667,123.6868186
15.45833333,123.7434518
15.5,123.3187031
15.54166667,123.5452357
15.58333333,123.5169192
15.625,123.2903865
15.66666667,123.4886026
15.70833333,123.7717684
15.75,123.8000849
15.79166667,123.8567181
15.83333333,123.8567181
15.875,123.6018689
15.91666667,123.8284015
15.95833333,123.8284015
16,123.7434518
16.04166667,123.7434518
16.08333333,123.8284015
16.125,123.9416678
16.16666667,123.7434518
16.20833333,123.8000849
16.25,123.8284015
16.29166667,123.7151352
16.33333333,123.9133513
16.375,123.9699844
16.41666667,123.8000849
16.45833333,123.7434518
16.5,123.5169192
16.54166667,123.6018689
16.58333333,123.6585021
16.625,123.8284015
16.66666667,123.8284015
16.70833333,123.6585021
16.75,123.8567181
16.79166667,123.9133513
16.83333333,123.7717684
16.875,123.8284015
16.91666667,123.8850347
16.95833333,123.8000849
17,123.9133513
17.04166667,123.9416678
17.08333333,123.8000849
17.125,123.7717684
17.16666667,123.8000849
17.20833333,123.4886026
17.25,124.2248336
17.29166667,123.8567181
17.33333333,123.2620699
17.375,111.2841569
17.41666667,110.7178253
17.45833333,111.0576242
17.5,110.5479258
17.54166667,110.4346595
17.58333333,110.604559
17.625,110.4629761
17.66666667,110.3213932
17.70833333,110.9726745
17.75,110.7178253
17.79166667,110.3497098
17.83333333,110.4346595
17.875,110.26476
17.91666667,110.2081269
17.95833333,110.2930766
18,110.1514937
18.04166667,110.0382274
18.08333333,110.0099108
18.125,110.802775
18.16666667,110.6895087
18.20833333,110.6895087
18.25,110.8877248
18.29166667,110.604559
18.33333333,110.5762424
18.375,110.5479258
18.41666667,110.1514937
18.45833333,110.7744584
18.5,110.1231771
18.54166667,110.8877248
18.58333333,111.1708906
18.625,38.53886451
18.66666667,105.8190571
18.70833333,110.7178253
18.75,110.8594082
18.79166667,110.3213932
18.83333333,110.5479258
18.875,110.2364434
18.91666667,110.4063429
18.95833333,110.3780263
19,109.9249611
19.04166667,92.90669687
19.08333333,92.36868186
19.125,92.05719949
19.16666667,91.83066686
19.20833333,91.6324508
19.25,92.28373213
19.29166667,91.54750106
19.33333333,91.74571712
19.375,91.91561659
19.41666667,91.83066686
19.45833333,91.74571712
19.5,92.08551607
19.54166667,92.17046581
19.58333333,91.57581764
19.625,92.3120487
19.66666667,91.60413422
19.70833333,92.48194818
19.75,91.97224975
19.79166667,91.85898343
19.83333333,92.02888291
19.875,91.94393317
19.91666667,92.3120487
19.95833333,91.60413422
20,88.71584313
20.04166667,5.71994903
20.08333333,0.962763698
20.125,0.962763698
20.16666667,0.962763698
20.20833333,0.962763698
20.25,0.962763698
20.29166667,8.579923545
20.33333333,89.19722498
20.375,92.08551607
20.41666667,92.28373213
20.45833333,33.21534759
20.5,90.10335551
20.54166667,86.08240125
20.58333333,5.691632451
20.625,0.396432111
20.66666667,6.399546935
20.70833333,87.63981311
20.75,90.41483789
20.79166667,90.92453632
20.83333333,90.35820473
20.875,90.64137052
20.91666667,86.87526547
20.95833333,5.861531927
21,0.396432111
21.04166667,0.396432111
21.08333333,0.396432111
21.125,0.396432111
21.16666667,0.396432111
21.20833333,0.396432111
21.25,0.396432111
21.29166667,0.396432111
21.33333333,0.396432111
21.375,0.396432111
21.41666667,0.396432111
21.45833333,0.396432111
21.5,0.396432111
21.54166667,6.767662466
21.58333333,87.61149653
21.625,90.47147105
21.66666667,89.59365709
21.70833333,90.44315447
21.75,90.55642078
21.79166667,90.35820473
21.83333333,90.44315447
21.875,90.44315447
21.91666667,86.93189863
21.95833333,5.889848506
22,1.160979754
22.04166667,1.359195809
22.08333333,1.359195809
22.125,1.359195809
22.16666667,1.359195809
22.20833333,1.359195809
22.25,1.359195809
22.29166667,1.359195809
22.33333333,8.268441172
22.375,88.85742602
22.41666667,91.97224975
22.45833333,91.88730001
22.5,91.80235028
22.54166667,91.83066686
22.58333333,91.88730001
22.625,91.83066686
22.66666667,92.17046581
22.70833333,91.94393317
22.75,92.17046581
22.79166667,92.11383265
22.83333333,91.94393317
22.875,88.48931049
22.91666667,6.116381141
22.95833333,1.500778706
23,1.500778706
23.04166667,1.500778706
23.08333333,1.500778706
23.125,1.500778706
23.16666667,1.500778706
23.20833333,1.500778706
23.25,1.500778706
23.29166667,9.004672236
23.33333333,89.0273255
23.375,91.88730001
23.41666667,91.7740337
23.45833333,92.11383265
23.5,92.02888291
23.54166667,92.19878239
23.58333333,92.05719949
23.625,92.08551607
23.66666667,91.91561659
23.70833333,91.80235028
23.75,92.14214923
23.79166667,92.14214923
23.83333333,88.57426023
23.875,5.861531927
23.91666667,0.962763698
23.95833333,0.962763698
24,0.962763698
24.04166667,0.962763698
24.08333333,0.962763698
24.125,0.962763698
24.16666667,0.962763698
24.20833333,0.962763698
24.25,0.962763698
24.29166667,6.342913776
24.33333333,44.42871301
24.375,46.24097409
24.41666667,46.26929067
24.45833333,45.98612488
24.5,45.44810987
24.54166667,45.44810987
24.58333333,47.71343622
24.625,90.24493841
24.66666667,91.74571712
24.70833333,91.94393317
24.75,91.7740337
24.79166667,92.02888291
24.83333333,92.00056633
24.875,92.00056633
24.91666667,88.40436075
24.95833333,5.804898768
25,0.764547643
25.04166667,0.764547643
25.08333333,0.764547643
25.125,0.764547643
25.16666667,0.764547643
25.20833333,0.764547643
25.25,6.201330879
25.29166667,44.93841144
25.33333333,45.6746425
25.375,45.64632592
25.41666667,45.64632592
25.45833333,45.73127566
25.5,46.18434093
25.54166667,45.61800934
25.58333333,45.1366275
25.625,47.54353674
25.66666667,96.07815376
25.70833333,97.947048
25.75,97.72051536
25.79166667,97.86209826
25.83333333,97.83378168
25.875,98.14526405
25.91666667,93.95441031
25.95833333,6.342913776
26,1.387512389
26.04166667,1.387512389
26.08333333,1.387512389
26.125,1.387512389
26.16666667,1.387512389
26.20833333,1.387512389
26.25,1.387512389
26.29166667,1.387512389
26.33333333,1.387512389
26.375,1.387512389
26.41666667,1.387512389
26.45833333,6.711029308
26.5,44.8534617
26.54166667,46.18434093
26.58333333,46.32592383
26.625,49.07263203
26.66666667,101.8264194
26.70833333,104.2616452
26.75,103.8935297
26.79166667,103.5537307
26.83333333,103.8935297
26.875,103.666997
26.91666667,99.56109302
26.95833333,6.399546935
27,1.076030016
27.04166667,1.076030016
27.08333333,1.076030016
27.125,1.076030016
27.16666667,1.076030016
27.20833333,1.076030016
27.25,6.767662466
27.29166667,44.68356223
27.33333333,45.9578083
27.375,45.92949172
27.41666667,46.04275803
27.45833333,45.61800934
27.5,45.27821039
27.54166667,45.87285856
27.58333333,49.3841144
27.625,120.6286281
27.66666667,123.8567181
27.70833333,123.8850347
27.75,123.8284015
27.79166667,123.6585021
27.83333333,123.8567181
27.875,124.1682005
27.91666667,123.8850347
27.95833333,123.998301
28,119.1561659
28.04166667,8.438340648
28.08333333,1.7839445
28.125,1.7839445
28.16666667,1.7839445
28.20833333,1.7839445
28.25,6.880928784
28.29166667,44.91009486
28.33333333,45.98612488
28.375,45.64632592
28.41666667,46.07107461
28.45833333,46.18434093
28.5,45.27821039
28.54166667,45.53305961
28.58333333,45.27821039
28.625,48.08155175
28.66666667,96.19142008
28.70833333,98.08863089
28.75,97.74883194
28.79166667,98.40011327
28.83333333,98.06031431
28.875,98.03199773
28.91666667,97.91873142
28.95833333,94.15262636
29,6.116381141
29.04166667,0.821180801
29.08333333,0.821180801
29.125,0.821180801
29.16666667,0.821180801
29.20833333,0.821180801
29.25,0.821180801
29.29166667,0.821180801
29.33333333,0.821180801
29.375,0.821180801
29.41666667,0.821180801
29.45833333,6.427863514
29.5,44.00396432
29.54166667,45.64632592
29.58333333,45.53305961
29.625,48.76114965
29.66666667,108.2542829
29.70833333,111.0009911
29.75,111.1142574
29.79166667,110.5196092
29.83333333,110.0948605
29.875,110.604559
29.91666667,105.5642078
29.95833333,6.880928784
30,1.359195809
30.04166667,1.359195809
30.08333333,1.359195809
30.125,1.359195809
30.16666667,1.359195809
30.20833333,1.359195809
30.25,6.569446411
30.29166667,43.74911511
30.33333333,45.36316013
30.375,45.30652697
30.41666667,44.91009486
30.45833333,45.22157723
30.5,45.24989381
30.54166667,44.9950446
30.58333333,45.24989381
30.625,47.96828543
30.66666667,101.2884044
30.70833333,104.0634291
30.75,103.7519468
30.79166667,103.6953136
30.83333333,103.6386804
30.875,103.666997
30.91666667,101.8547359
30.95833333,47.65680306
31,43.74911511
31.04166667,4.049270848
31.08333333,0.849497381
31.125,0.849497381
31.16666667,0.849497381
31.20833333,0.849497381
31.25,0.849497381
31.29166667,0.849497381
31.33333333,0.849497381
31.375,0.849497381
31.41666667,0.849497381
31.45833333,6.795979046
31.5,44.62692907
31.54166667,45.87285856
31.58333333,45.44810987
31.625,48.47798386
31.66666667,101.6848365
31.70833333,103.4121478
31.75,104.006796
31.79166667,103.7519468
31.83333333,103.7236302
31.875,103.5254141
31.91666667,104.1483789
31.95833333,101.4016707
32,45.92949172
32.04166667,4.757185332
32.08333333,0.962763698
32.125,0.962763698
32.16666667,0.962763698
32.20833333,0.962763698
32.25,0.962763698
32.29166667,0.962763698
32.33333333,0.962763698
32.375,0.962763698
32.41666667,0.962763698
32.45833333,5.804898768
32.5,43.69248195
32.54166667,45.24989381
32.58333333,45.41979329
32.625,48.16650149
32.66666667,101.9680023
32.70833333,104.0917457
32.75,104.3465949
32.79166667,104.7147105
32.83333333,103.9501628
32.875,103.8935297
32.91666667,103.666997
32.95833333,101.2034546
33,46.09939119
33.04166667,4.530652697
33.08333333,0.962763698
33.125,0.962763698
33.16666667,0.962763698
33.20833333,0.962763698
33.25,0.962763698
33.29166667,0.962763698
33.33333333,0.934447119
33.375,0.962763698
33.41666667,0.962763698
33.45833333,6.399546935
33.5,44.82514512
33.54166667,46.32592383
33.58333333,46.01444146
33.625,48.73283307
33.66666667,107.772901
33.70833333,110.6611921
33.75,110.5479258
33.79166667,110.3780263
33.83333333,110.4346595
33.875,110.3213932
33.91666667,110.3497098
33.95833333,107.7162679
34,46.7789891
34.04166667,3.907687951
34.08333333,0.991080278
34.125,0.991080278
34.16666667,0.991080278
34.20833333,0.991080278
34.25,6.569446411
34.29166667,43.49426589
34.33333333,44.42871301
34.375,45.70295908
34.41666667,45.75959224
34.45833333,45.78790882
34.5,45.78790882
34.54166667,45.78790882
34.58333333,45.84454198
34.625,49.21421492
34.66666667,117.2306385
34.70833333,120.2888291
34.75,121.0533768
34.79166667,120.430412
34.83333333,120.8268441
34.875,120.8834773
34.91666667,117.4288546
34.95833333,46.38255699
35,3.822738213
35.04166667,1.019396857
35.08333333,1.019396857
35.125,1.019396857
35.16666667,1.019396857
35.20833333,1.019396857
35.25,6.371230355
35.29166667,44.91009486
35.33333333,46.41087357
35.375,46.4958233
35.41666667,46.55245646
35.45833333,46.21265751
35.5,45.64632592
35.54166667,45.73127566
35.58333333,46.15602435
35.625,49.5256973
35.66666667,117.9951862
35.70833333,121.1100099
35.75,120.8551607
35.79166667,120.6286281
35.83333333,120.6286281
35.875,120.8551607
35.91666667,117.0041059
35.95833333,46.83562226
36,3.624522158
36.04166667,0.821180801
36.08333333,0.821180801
36.125,0.821180801
36.16666667,0.821180801
36.20833333,0.821180801
36.25,0.821180801
36.29166667,0.821180801
36.33333333,0.821180801
36.375,0.821180801
36.41666667,0.821180801
36.45833333,6.342913776
36.5,44.51366275
36.54166667,45.8162254
36.58333333,45.8162254
36.625,49.27084808
36.66666667,117.5987541
36.70833333,120.6003115
36.75,120.6569446
36.79166667,120.4870452
36.83333333,120.8551607
36.875,120.6003115
36.91666667,120.1189296
36.95833333,117.5421209
37,46.72235594
37.04166667,3.992637689
37.08333333,1.189296333
37.125,1.189296333
37.16666667,1.189296333
37.20833333,1.189296333
37.25,1.189296333
37.29166667,1.189296333
37.33333333,1.076030016
37.375,0.849497381
37.41666667,0.849497381
37.45833333,0.849497381
37.5,0.849497381
37.54166667,1.076030016
37.58333333,0.764547643
37.625,1.217612912
37.66666667,1.104346595
37.70833333,1.698994761
37.75,4.870451649
37.79166667,19.99150503
37.83333333,58.95511822
37.875,58.95511822
37.91666667,58.95511822
37.95833333,58.95511822
38,58.95511822
38.04166667,58.95511822
38.08333333,58.95511822
38.125,58.95511822
38.16666667,58.8418519
38.20833333,59.1250177
38.25,58.95511822
38.29166667,58.95511822
38.33333333,59.15333428
38.375,58.13393742
38.41666667,58.07730426
38.45833333,58.41710321
38.5,57.99235452
38.54166667,57.99235452
38.58333333,59.09670112
38.625,63.59903724
38.66666667,44.68356223
38.70833333,46.12770777
38.75,48.02491859
38.79166667,109.2736797
38.83333333,113.096418
38.875,113.2380008
38.91666667,110.8877248
38.95833333,48.13818491
39,3.737788475
39.04166667,0.821180801
39.08333333,0.821180801
39.125,0.821180801
39.16666667,0.821180801
39.20833333,0.821180801
39.25,0.821180801
39.29166667,6.342913776
39.33333333,44.34376327
39.375,45.6746425
39.41666667,45.8162254
39.45833333,45.92949172
39.5,45.6746425
39.54166667,45.70295908
39.58333333,45.73127566
39.625,47.93996885
39.66666667,111.9071216
39.70833333,117.7686535
39.75,117.6553872
39.79166667,117.202322
39.83333333,116.8908396
39.875,117.4854878
39.91666667,116.5793572
39.95833333,115.1352117
40,48.98768229
40.04166667,4.558969277
40.08333333,0.736231063
40.125,0.707914484
40.16666667,0.736231063
40.20833333,0.736231063
40.25,5.946481665
40.29166667,44.54197933
40.33333333,46.12770777
40.375,45.75959224
40.41666667,45.87285856
40.45833333,45.78790882
40.5,45.84454198
40.54166667,45.73127566
40.58333333,45.1366275
40.625,47.458587
40.66666667,107.4047855
40.70833333,110.7461419
40.75,110.5479258
40.79166667,110.2364434
40.83333333,110.2364434
40.875,110.2081269
40.91666667,109.4435792
40.95833333,107.9994337
41,47.62848648
41.04166667,3.681155316
41.08333333,0.651281325
41.125,0.651281325
41.16666667,0.651281325
41.20833333,0.651281325
41.25,6.427863514
41.29166667,44.48534617
41.33333333,45.6746425
41.375,45.70295908
41.41666667,45.64632592
41.45833333,46.09939119
41.5,45.9578083
41.54166667,45.33484355
41.58333333,44.96672802
41.625,47.31700411
41.66666667,112.1053377
41.70833333,116.6076738
41.75,117.1173722
41.79166667,117.0324225
41.83333333,117.1740054
41.875,116.8058898
41.91666667,117.2589551
41.95833333,114.7387796
42,49.18589834
42.04166667,4.615602435
42.08333333,0.792864222
42.125,0.792864222
42.16666667,0.792864222
42.20833333,0.792864222
42.25,0.792864222
42.29166667,0.792864222
42.33333333,0.792864222
42.375,0.792864222
42.41666667,0.792864222
42.45833333,6.144697721
42.5,43.55089905
42.54166667,45.02336118
42.58333333,44.74019538
42.625,47.40195384
42.66666667,111.3691066
42.70833333,116.6076738
42.75,117.0607391
42.79166667,115.8714427
42.83333333,116.3528246
42.875,116.4377743
42.91666667,116.3811412
42.95833333,114.0874982
43,46.72235594
43.04166667,3.624522158
43.08333333,0.651281325
43.125,0.651281325
43.16666667,0.651281325
43.20833333,0.651281325
43.25,0.651281325
43.29166667,0.651281325
43.33333333,0.651281325
43.375,0.651281325
43.41666667,0.651281325
43.45833333,0.651281325
43.5,0.651281325
43.54166667,0.651281325
43.58333333,0.651281325
43.625,6.484496673
43.66666667,104.3749115
43.70833333,120.3737788
43.75,120.6286281
43.79166667,120.232196
43.83333333,120.0339799
43.875,119.8357638
43.91666667,119.7791307
43.95833333,118.0518193
44,51.11142574
44.04166667,4.105904007
44.08333333,0.764547643
44.125,0.764547643
44.16666667,0.764547643
44.20833333,0.764547643
44.25,0.764547643
44.29166667,0.764547643
44.33333333,0.764547643
44.375,0.764547643
44.41666667,0.764547643
44.45833333,0.764547643
44.5,0.764547643
44.54166667,0.764547643
44.58333333,0.764547643
44.625,5.776582189
44.66666667,107.03667
44.70833333,119.5242815
44.75,120.232196
44.79166667,120.1472462
44.83333333,120.0056633
44.875,120.0339799
44.91666667,119.8357638
44.95833333,118.476568
45,47.06215489
45.04166667,5.323516919
45.08333333,1.500778706
45.125,1.500778706
45.16666667,1.500778706
45.20833333,1.500778706
45.25,1.500778706
45.29166667,1.500778706
45.33333333,2.067110293
45.375,1.727311341
45.41666667,1.727311341
45.45833333,6.229647459
45.5,45.58969277
45.54166667,46.4958233
45.58333333,48.44966728
45.625,114.0874982
45.66666667,119.4676483
45.70833333,119.6658644
45.75,120.0906131
45.79166667,119.354382
45.83333333,119.4959649
45.875,119.6658644
45.91666667,119.8357638
45.95833333,118.0801359
46,21.03921846
46.04166667,0.679597905
46.08333333,0.679597905
46.125,0.679597905
46.16666667,0.679597905
46.20833333,0.679597905
46.25,6.088064562
46.29166667,43.80574827
46.33333333,45.24989381
46.375,45.1366275
46.41666667,45.1366275
46.45833333,45.22157723
46.5,45.05167776
46.54166667,44.48534617
46.58333333,46.72235594
46.625,114.0874982
46.66666667,120.6003115
46.70833333,120.9967436
46.75,120.8834773
46.79166667,120.8834773
46.83333333,120.5153617
46.875,120.1189296
46.91666667,120.232196
46.95833333,118.7031007
47,14.41313889
47.04166667,0.538015008
47.08333333,0.538015008
47.125,0.538015008
47.16666667,0.538015008
47.20833333,0.538015008
47.25,0.538015008
47.29166667,0.538015008
47.33333333,0.538015008
47.375,0.538015008
47.41666667,0.538015008
47.45833333,0.538015008
47.5,0.538015008
47.54166667,0.538015008
47.58333333,6.1730143
47.625,101.2034546
47.66666667,112.9265185
47.70833333,112.8698853
47.75,113.4645335
47.79166667,113.2096843
47.83333333,112.9548351
47.875,112.8982019
47.91666667,112.8982019
47.95833333,111.3974232
48,10.16565199
48.04166667,1.019396857
48.08333333,1.019396857
48.125,1.019396857
48.16666667,1.019396857
48.20833333,1.019396857
48.25,1.019396857
48.29166667,1.019396857
48.33333333,1.019396857
48.375,1.019396857
48.41666667,1.019396857
48.45833333,1.019396857
48.5,8.778139601
48.54166667,111.1142574
48.58333333,115.9563925
48.625,116.4377743
48.66666667,116.5793572
48.70833333,116.5227241
48.75,116.6076738
48.79166667,116.2678748
48.83333333,116.2395583
48.875,116.2961914
48.91666667,116.9474727
48.95833333,114.5122469
49,18.71725896
49.04166667,0.849497381
49.08333333,0.849497381
49.125,0.849497381
49.16666667,0.849497381
49.20833333,0.849497381
49.25,0.849497381
49.29166667,0.849497381
49.33333333,0.849497381
49.375,0.849497381
49.41666667,0.849497381
49.45833333,0.849497381
49.5,6.229647459
49.54166667,44.0322809
49.58333333,46.52413988
49.625,47.79838595
49.66666667,111.680589
49.70833333,117.6837038
49.75,117.5704375
49.79166667,117.202322
49.83333333,117.0607391
49.875,117.1173722
49.91666667,116.6359904
49.95833333,115.1918448
50,13.11057624
50.04166667,0.906130539
50.08333333,0.906130539
50.125,0.906130539
50.16666667,0.906130539
50.20833333,0.906130539
50.25,0.906130539
50.29166667,0.906130539
50.33333333,0.906130539
50.375,0.906130539
50.41666667,0.906130539
50.45833333,0.906130539
50.5,0.906130539
50.54166667,0.906130539
50.58333333,0.906130539
50.625,6.201330879
50.66666667,100.976922
50.70833333,113.6061164
50.75,113.6627495
50.79166667,113.6061164
50.83333333,113.3512672
50.875,113.4079003
50.91666667,113.6061164
50.95833333,110.7461419
51,12.54424466
51.04166667,0.962763698
51.08333333,0.962763698
51.125,0.962763698
51.16666667,0.962763698
51.20833333,0.962763698
51.25,0.962763698
51.29166667,6.286280617
51.33333333,43.83406484
51.375,45.05167776
51.41666667,45.24989381
51.45833333,45.36316013
51.5,45.30652697
51.54166667,45.41979329
51.58333333,45.53305961
51.625,45.10831092
51.66666667,47.00552173
51.70833333,93.01996319
51.75,94.71895795
51.79166667,93.98272689
51.83333333,94.77559111
51.875,94.60569163
51.91666667,94.49242532
51.95833333,92.51026476
52,22.73821322
52.04166667,2.888291094
52.08333333,0.792864222
52.125,0.792864222
52.16666667,0.792864222
52.20833333,0.792864222
52.25,0.792864222
52.29166667,0.792864222
52.33333333,0.792864222
52.375,0.792864222
52.41666667,0.792864222
52.45833333,5.634999292
52.5,45.78790882
52.54166667,86.67704941
52.58333333,88.60257681
52.625,89.56534051
52.66666667,112.1619708
52.70833333,113.096418
52.75,113.4645335
52.79166667,113.5494832
52.83333333,112.8982019
52.875,113.1247345
52.91666667,113.2380008
52.95833333,113.6910661
53,110.4063429
53.04166667,26.36273538
53.08333333,9.202888291
53.125,1.500778706
53.16666667,0.87781396
53.20833333,0.87781396
53.25,0.87781396
53.29166667,0.87781396
53.33333333,0.87781396
53.375,0.87781396
53.41666667,0.87781396
53.45833333,0.87781396
53.5,0.87781396
53.54166667,0.87781396
53.58333333,0.87781396
53.625,6.1730143
53.66666667,98.79654538
53.70833333,104.2616452
53.75,104.0917457
53.79166667,104.0917457
53.83333333,103.9501628
53.875,103.6953136
53.91666667,103.666997
53.95833333,103.5820473
54,100.5521733
54.04166667,11.241682
54.08333333,0.679597905
54.125,0.679597905
54.16666667,0.679597905
54.20833333,0.679597905
54.25,0.679597905
54.29166667,0.679597905
54.33333333,0.679597905
54.375,0.679597905
54.41666667,0.679597905
54.45833333,0.679597905
54.5,0.679597905
54.54166667,0.679597905
54.58333333,0.679597905
54.625,0.679597905
54.66666667,9.202888291
54.70833333,109.7833782
54.75,113.9459153
54.79166667,113.6627495
54.83333333,113.5211666
54.875,113.1813677
54.91666667,113.3512672
54.95833333,113.2096843
55,108.650715
55.04166667,7.05082826
55.08333333,0.906130539
55.125,0.906130539
55.16666667,0.906130539
55.20833333,0.906130539
55.25,0.906130539
55.29166667,0.906130539
55.33333333,0.906130539
55.375,0.906130539
55.41666667,0.906130539
55.45833333,0.906130539
55.5,0.906130539
55.54166667,0.906130539
55.58333333,0.906130539
55.625,0.906130539
55.66666667,8.551606966
55.70833333,88.68752655
55.75,91.51918448
55.79166667,91.32096843
55.83333333,91.85898343
55.875,91.66076738
55.91666667,91.43423474
55.95833333,88.03624522
56,6.031431403
56.04166667,0.792864222
56.08333333,0.792864222
56.125,0.792864222
56.16666667,0.792864222
56.20833333,0.792864222
56.25,8.608240125
56.29166667,86.39388362
56.33333333,89.28217471
56.375,89.11227524
56.41666667,89.50870735
56.45833333,85.74260229
56.5,6.512813252
56.54166667,0.821180801
56.58333333,0.821180801
56.625,0.821180801
56.66666667,8.494973807
56.70833333,86.30893388
56.75,89.28217471
56.79166667,89.11227524
56.83333333,89.19722498
56.875,89.05564208
56.91666667,85.57270282
56.95833333,5.71994903
57,0.87781396
57.04166667,0.87781396
57.08333333,0.87781396
57.125,0.87781396
57.16666667,0.87781396
57.20833333,0.87781396
57.25,7.985275379
57.29166667,88.8857426
57.33333333,91.85898343
57.375,91.68908396
57.41666667,91.71740054
57.45833333,87.97961206
57.5,5.493416395
57.54166667,1.019396857
57.58333333,1.019396857
57.625,1.019396857
57.66666667,8.608240125
57.70833333,88.63089339
